wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777709876.0145,0.0000,0,0,POST,8.000,0.0000,0,10.414,0.0000,0.00,50.000,0.220,0.000,0.0000,0,0.000,16.10,0.0,0.340,0.455,9.873
1777709876.0338,0.0110,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0000,50.00,50.000,11.480,0.680,0.0930,-9,-0.003,16.10,0.0,0.340,0.455,9.873
1777709876.0539,0.0310,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0000,50.00,50.000,49.840,3.620,0.0990,-891,-0.258,16.00,0.0,3.921,1.101,9.231
1777709876.0738,0.0510,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0000,50.00,50.000,49.030,4.280,0.1110,-1618,-0.469,16.00,0.0,3.921,1.101,9.231
1777709876.0938,0.0710,1,0,ACTIVE,8.000,0.0000,512,0.000,3.9578,50.00,50.000,49.040,4.790,0.1260,-2369,-0.687,16.00,0.0,6.043,0.828,9.672
1777709876.1138,0.0910,1,0,ACTIVE,8.000,0.0000,512,0.000,3.9382,50.00,50.000,48.810,5.440,0.1440,-3228,-0.936,16.00,0.0,6.043,0.828,9.672
1777709876.1338,0.1110,1,0,ACTIVE,8.000,0.0000,512,0.000,3.9157,50.00,50.000,49.430,6.020,0.1540,-4101,-1.190,16.00,0.0,6.598,0.622,9.375
1777709876.1538,0.1310,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8929,50.00,50.000,49.430,6.020,0.1540,-4101,-1.190,16.00,0.0,6.598,0.622,9.375
1777709876.1737,0.1510,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8691,50.00,50.000,49.170,7.360,0.1840,-5987,-1.737,15.90,0.0,5.636,0.402,8.992
1777709876.1938,0.1710,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8437,50.00,50.000,48.860,7.860,0.2030,-6965,-2.020,15.90,0.0,5.559,1.053,10.615
1777709876.2138,0.1910,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8182,50.00,50.000,49.070,8.610,0.2150,-7966,-2.311,15.90,0.0,5.612,0.943,10.031
1777709876.2338,0.2110,1,0,ACTIVE,8.000,0.0000,512,0.000,3.7920,50.00,50.000,49.070,8.610,0.2150,-7966,-2.311,15.90,0.0,5.612,0.943,10.031
1777709876.2538,0.2310,1,0,ACTIVE,8.000,0.0000,512,0.000,3.7664,50.00,50.000,49.130,9.140,0.2280,-8947,-2.595,15.90,0.0,6.349,0.895,10.548
1777709876.2737,0.2510,1,0,ACTIVE,8.000,0.0000,512,0.000,3.7403,50.00,50.000,49.180,10.460,0.2570,-10966,-3.181,15.90,0.0,5.549,0.656,8.432
1777709876.2937,0.2710,1,0,ACTIVE,8.000,0.0000,512,0.000,3.7137,50.00,50.000,48.350,11.050,0.2830,-12064,-3.499,15.90,0.0,4.932,0.034,9.222
1777709876.3137,0.2910,1,0,ACTIVE,8.000,0.0000,512,0.000,3.6851,50.00,50.000,49.470,11.800,0.2880,-13052,-3.786,15.80,0.0,5.569,-0.144,8.212
1777709876.3338,0.3110,1,0,ACTIVE,8.000,0.0000,512,0.000,3.6593,50.00,50.000,49.470,11.800,0.2880,-13052,-3.786,15.80,0.0,6.622,0.795,10.529
1777709876.3538,0.3310,1,0,ACTIVE,8.000,0.0000,512,0.000,3.6321,50.00,50.000,48.570,13.120,0.3300,-15230,-4.418,15.80,0.0,4.779,0.148,8.154
