wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777709770.0338,0.0100,1,0,ACTIVE,8.000,0.0000,512,0.000,5.0000,60.00,60.000,14.470,0.890,0.0860,-66,-0.019,16.30,0.0,0.354,0.484,9.887
1777709770.0537,0.0300,1,0,ACTIVE,8.000,0.0000,512,0.000,5.0000,60.00,60.000,58.070,4.350,0.1160,-914,-0.265,16.20,0.0,0.359,0.488,9.830
1777709770.0737,0.0500,1,0,ACTIVE,8.000,0.0000,512,0.000,5.0000,60.00,60.000,57.060,6.130,0.1510,-1982,-0.575,16.20,0.0,4.731,0.938,9.461
1777709770.0937,0.0700,1,0,ACTIVE,8.000,0.0000,512,0.000,4.9483,60.00,60.000,57.060,6.130,0.1510,-1982,-0.575,16.20,0.0,5.008,0.531,10.510
1777709770.1137,0.0900,1,0,ACTIVE,8.000,0.0000,512,0.000,4.9096,60.00,60.000,58.170,8.050,0.1850,-3461,-1.004,16.10,0.0,5.420,-0.048,8.733
1777709770.1338,0.1100,1,0,ACTIVE,8.000,0.0000,512,0.000,4.8652,60.00,60.000,57.540,11.330,0.2520,-7006,-2.032,16.00,0.0,5.588,0.953,12.334
1777709770.1537,0.1300,1,0,ACTIVE,8.000,0.0000,512,0.000,4.8171,60.00,60.000,56.870,13.090,0.2980,-9084,-2.635,16.00,0.0,5.588,0.953,12.334
1777709770.1738,0.1500,1,0,ACTIVE,8.000,0.0000,512,0.000,4.7629,60.00,60.000,57.410,15.360,0.3350,-11360,-3.295,16.00,0.0,4.539,0.608,9.672
1777709770.1938,0.1700,1,0,ACTIVE,8.000,0.0000,512,0.000,4.7034,60.00,60.000,57.180,17.170,0.3730,-13728,-3.982,15.90,0.0,5.463,0.747,10.749
1777709770.2139,0.1900,1,0,ACTIVE,8.000,0.0000,512,0.000,4.6416,60.00,60.000,57.220,18.970,0.4140,-16138,-4.681,15.90,0.0,5.463,0.747,10.749
1777709770.2338,0.2100,1,0,ACTIVE,8.000,0.0000,512,0.000,4.5787,60.00,60.000,57.700,21.290,0.4510,-18665,-5.414,15.80,0.0,5.262,1.829,9.782
1777709770.2539,0.2300,1,0,ACTIVE,8.000,0.0000,512,0.000,4.5127,60.00,60.000,58.200,23.120,0.4800,-21092,-6.118,15.80,0.0,6.186,1.298,13.354
1777709770.2738,0.2500,1,0,ACTIVE,8.000,0.0000,512,0.000,4.4494,60.00,60.000,57.110,24.400,0.5260,-23529,-6.825,15.80,0.0,4.616,1.499,8.585
1777709770.2937,0.2700,1,0,ACTIVE,8.000,0.0000,512,0.000,4.3858,60.00,60.000,57.180,26.710,0.5680,-26102,-7.571,15.70,0.0,5.904,1.087,9.777
1777709770.3139,0.2900,1,0,ACTIVE,8.000,0.0000,512,0.000,4.3186,60.00,60.000,56.840,28.770,0.6170,-28799,-8.353,15.70,0.0,4.630,0.680,8.001
1777709770.3338,0.3100,1,0,ACTIVE,8.000,0.0000,512,0.000,4.2482,60.00,60.000,56.990,30.680,0.6660,-31451,-9.123,15.60,0.0,5.894,1.336,10.955
1777709770.3537,0.3300,1,0,ACTIVE,8.000,0.0000,512,0.000,4.1790,60.00,60.000,59.060,34.300,0.6890,-34120,-9.897,15.50,0.0,6.517,0.790,11.300
1777709770.3738,0.3500,1,0,ACTIVE,8.000,0.0000,512,0.000,4.1093,60.00,60.000,59.060,34.300,0.6890,-34120,-9.897,15.50,0.0,6.517,0.790,11.300
1777709770.3937,0.3700,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0381,60.00,60.000,57.280,37.450,0.7900,-39572,-11.478,15.50,0.0,2.940,-0.316,8.092
1777709770.4137,0.3900,1,0,ACTIVE,8.000,0.0000,512,0.000,3.9670,60.00,60.000,57.170,39.360,0.8420,-42320,-12.275,15.40,0.0,4.357,0.986,10.175
1777709770.4338,0.4100,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8952,60.00,60.000,57.170,39.360,0.8420,-42320,-12.275,15.40,0.0,6.220,0.263,8.700
