wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777709808.9137,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,-0.640,0.000,0.0000,-2,-0.001,16.20,0.0,-0.321,0.484,9.945
1777709808.9338,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,-0.230,0.000,0.0000,-104,-0.030,16.20,0.0,0.148,0.622,9.863
1777709808.9537,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,-0.230,0.000,0.0000,-104,-0.030,16.20,0.0,0.148,0.622,9.863
1777709808.9737,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,8.450,0.330,0.0640,-280,-0.081,16.20,0.0,0.268,0.373,9.591
1777709808.9938,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,13.690,0.480,0.0380,-919,-0.267,16.20,0.0,0.302,0.522,10.065
1777709809.0137,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,35.600,1.850,0.0650,-1073,-0.311,16.20,0.0,4.774,1.058,9.859
1777709809.0337,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,46.380,2.870,0.0860,-1188,-0.345,16.20,0.0,4.774,1.058,9.859
1777709809.0537,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,47.980,3.320,0.0870,-1532,-0.444,16.20,0.0,6.090,0.656,9.816
1777709809.0737,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,43.790,3.400,0.1020,-1971,-0.572,16.20,0.0,6.090,0.656,9.816
1777709809.0937,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,43.510,3.610,0.1010,-2444,-0.709,16.10,0.0,6.201,0.431,9.179
1777709809.1137,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,46.550,4.170,0.1170,-2865,-0.831,16.10,0.0,6.143,0.857,10.381
1777709809.1338,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,43.880,4.250,0.1200,-3398,-0.986,16.10,0.0,5.607,0.570,9.902
1777709809.1537,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,43.680,4.490,0.1260,-3899,-1.131,16.10,0.0,6.057,0.441,9.064
1777709809.1738,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,45.370,4.960,0.1370,-4367,-1.267,16.10,0.0,6.057,0.441,9.064
1777709809.1938,0.0000,0,0,POST,8.000,0.0000,0,11.747,0.0000,0.00,50.000,45.600,5.330,0.1420,-4900,-1.421,16.10,0.0,5.502,0.508,9.624
