wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777710225.7339,0.0040,1,0,ACTIVE,8.000,0.0000,512,0.000,4.5000,55.00,55.000,12.590,0.820,0.1000,-10,-0.003,15.90,0.0,0.278,0.431,9.820
1777710225.7538,0.0240,1,0,ACTIVE,8.000,0.0000,512,0.000,4.5000,55.00,55.000,55.010,4.070,0.1110,-841,-0.244,15.80,0.0,0.278,0.431,9.820
1777710225.7738,0.0440,1,0,ACTIVE,8.000,0.0000,512,0.000,4.5000,55.00,55.000,53.400,5.050,0.1300,-1703,-0.494,15.80,0.0,3.701,1.106,8.480
1777710225.7938,0.0640,1,0,ACTIVE,8.000,0.0000,512,0.000,4.4555,55.00,55.000,53.670,6.320,0.1510,-2753,-0.799,15.80,0.0,5.190,0.943,10.337
1777710225.8138,0.0840,1,0,ACTIVE,8.000,0.0000,512,0.000,4.4281,55.00,55.000,52.990,7.350,0.1820,-4018,-1.165,15.70,0.0,6.095,0.445,9.179
1777710225.8338,0.1040,1,0,ACTIVE,8.000,0.0000,512,0.000,4.3951,55.00,55.000,53.120,8.620,0.2080,-5413,-1.570,15.70,0.0,6.014,0.575,9.701
1777710225.8538,0.1240,1,0,ACTIVE,8.000,0.0000,512,0.000,4.3587,55.00,55.000,53.270,9.790,0.2360,-6906,-2.003,15.70,0.0,5.880,0.455,8.796
1777710225.8738,0.1440,1,0,ACTIVE,8.000,0.0000,512,0.000,4.3197,55.00,55.000,52.960,11.040,0.2640,-8509,-2.468,15.70,0.0,5.827,0.182,9.586
1777710225.8938,0.1640,1,0,ACTIVE,8.000,0.0000,512,0.000,4.2779,55.00,55.000,53.520,12.370,0.2840,-10151,-2.944,15.60,0.0,5.396,0.943,9.567
1777710225.9138,0.1840,1,0,ACTIVE,8.000,0.0000,512,0.000,4.2350,55.00,55.000,53.080,13.520,0.3150,-11857,-3.439,15.60,0.0,6.325,0.809,10.189
1777710225.9337,0.2040,1,0,ACTIVE,8.000,0.0000,512,0.000,4.1905,55.00,55.000,53.010,14.620,0.3400,-13544,-3.929,15.60,0.0,5.880,1.398,11.319
1777710225.9537,0.2240,1,0,ACTIVE,8.000,0.0000,512,0.000,4.1464,55.00,55.000,53.030,16.020,0.3710,-15337,-4.449,15.60,0.0,5.880,1.398,11.319
1777710225.9737,0.2440,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0996,55.00,55.000,53.300,17.480,0.3970,-17176,-4.982,15.50,0.0,6.186,1.695,12.392
1777710225.9937,0.2640,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0516,55.00,55.000,53.210,18.550,0.4230,-18945,-5.495,15.50,0.0,5.243,1.532,11.578
1777710226.0137,0.2840,1,0,ACTIVE,8.000,0.0000,512,0.000,4.0054,55.00,55.000,52.840,19.760,0.4580,-20799,-6.033,15.50,0.0,4.779,-1.527,6.244
1777710226.0337,0.3040,1,0,ACTIVE,8.000,0.0000,512,0.000,3.9570,55.00,55.000,53.380,21.210,0.4810,-22612,-6.559,15.50,0.0,4.779,-1.527,6.244
1777710226.0537,0.3240,1,0,ACTIVE,8.000,0.0000,512,0.000,3.9097,55.00,55.000,52.880,22.330,0.5170,-24458,-7.094,15.40,0.0,5.430,1.053,7.216
1777710226.0737,0.3440,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8615,55.00,55.000,54.020,23.980,0.5320,-26232,-7.609,15.40,0.0,5.430,1.053,7.216
1777710226.0938,0.3640,1,0,ACTIVE,8.000,0.0000,512,0.000,3.8152,55.00,55.000,52.520,24.660,0.5730,-28080,-8.145,15.40,0.0,4.635,0.359,7.498
1777710226.1137,0.3840,1,0,ACTIVE,8.000,0.0000,512,0.000,3.7670,55.00,55.000,53.560,26.630,0.5950,-29950,-8.687,15.30,0.0,4.635,0.359,7.498
1777710226.1337,0.4040,1,0,ACTIVE,8.000,0.0000,512,0.000,3.7181,55.00,55.000,53.350,27.960,0.6250,-31889,-9.250,15.30,0.0,4.774,0.685,7.316
1777710226.1537,0.4240,1,0,ACTIVE,8.000,0.0000,512,0.000,3.6675,55.00,55.000,52.970,29.040,0.6600,-33817,-9.809,15.30,0.0,4.774,0.685,7.316
1777710226.1738,0.4440,1,0,ACTIVE,8.000,0.0000,512,0.000,3.6172,55.00,55.000,52.590,30.600,0.7000,-35857,-10.401,15.30,0.0,6.282,-0.804,8.762
1777710226.1937,0.4640,1,0,ACTIVE,8.000,0.0000,512,0.000,3.5639,55.00,55.000,52.590,30.600,0.7000,-35857,-10.401,15.30,0.0,4.592,0.441,9.423
1777710226.2137,0.4840,1,0,ACTIVE,8.000,0.0000,512,0.000,3.5123,55.00,55.000,52.800,33.270,0.7620,-39823,-11.551,15.20,0.0,5.444,0.153,11.022
1777710226.2337,0.0000,0,0,POST,8.000,0.0000,0,11.651,0.0000,0.00,55.000,32.380,22.390,0.4630,-41575,-12.059,15.70,0.0,5.444,0.153,11.022
1777710226.2537,0.0000,0,0,POST,8.000,0.0000,0,12.159,0.0000,0.00,55.000,-20.590,-6.390,0.5950,-40974,-11.885,15.80,0.0,6.957,-0.713,9.509
1777710226.2738,0.0000,0,0,POST,8.000,0.0000,0,11.985,0.0000,0.00,55.000,65.770,36.650,0.6450,-40122,-11.638,15.10,0.0,5.152,-0.129,4.616
1777710226.2938,0.0000,0,0,POST,8.000,0.0000,0,11.738,0.0000,0.00,55.000,50.340,26.610,0.5980,-39979,-11.596,15.50,0.0,4.194,0.441,12.636
1777710226.3138,0.0000,0,0,POST,8.000,0.0000,0,11.696,0.0000,0.00,55.000,2.670,1.640,0.5520,-39750,-11.530,15.80,0.0,5.980,1.417,7.919
1777710226.3338,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,53.010,26.730,0.6010,-38640,-11.208,15.30,0.0,4.252,1.149,11.587
1777710226.3538,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,46.380,23.850,0.5780,-38363,-11.128,15.40,0.0,5.937,0.958,9.265
1777710226.3739,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,27.470,13.140,0.5280,-38057,-11.039,15.60,0.0,3.313,0.187,10.251
1777710226.3937,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,38.580,18.540,0.5750,-37372,-10.840,15.50,0.0,5.660,0.713,8.853
1777710226.4138,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,39.750,19.130,0.5710,-36846,-10.688,15.50,0.0,5.660,0.713,8.853
1777710226.4338,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,34.950,16.460,0.5400,-36468,-10.578,15.60,0.0,3.591,1.685,8.743
1777710226.4537,0.0000,0,0,POST,8.000,0.0000,0,11.630,0.0000,0.00,55.000,36.420,17.010,0.5500,-35953,-10.429,15.50,0.0,3.591,1.685,8.743
