wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777709894.6738,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,0.230,0.000,0.0000,0,0.000,16.10,0.0,0.397,0.531,9.887
1777709894.6938,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,0.240,0.000,0.0000,0,0.000,16.10,0.0,0.397,0.531,9.887
1777709894.7138,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,0.230,0.000,0.0000,0,0.000,16.10,0.0,0.393,0.460,9.892
1777709894.7338,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,10.750,0.530,0.0850,-11,-0.003,16.00,0.0,0.393,0.460,9.892
1777709894.7538,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,24.130,0.990,0.0680,-559,-0.162,16.00,0.0,0.407,0.493,9.801
1777709894.7739,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,43.870,2.600,0.0880,-717,-0.208,16.00,0.0,1.853,0.426,9.524
1777709894.7938,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,48.980,3.100,0.0680,-1085,-0.315,16.00,0.0,4.592,0.642,9.275
1777709894.8138,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,47.350,3.300,0.0990,-1385,-0.402,16.00,0.0,6.229,0.752,9.275
1777709894.8339,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,48.710,3.950,0.0960,-1876,-0.544,16.00,0.0,6.330,0.742,9.816
1777709894.8538,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,46.300,3.890,0.1080,-2306,-0.669,16.00,0.0,6.330,0.742,9.816
1777709894.8738,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,45.670,4.250,0.1200,-2849,-0.826,16.00,0.0,6.287,0.383,9.461
1777709894.8938,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,45.650,4.460,0.1180,-3347,-0.971,16.00,0.0,6.354,0.733,10.452
1777709894.9138,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,45.300,4.800,0.1350,-3871,-1.123,16.00,0.0,6.354,0.733,10.452
1777709894.9338,0.0000,0,0,POST,8.000,0.0000,0,11.004,0.0000,0.00,50.000,43.920,4.920,0.1310,-4438,-1.287,16.00,0.0,6.043,0.723,9.112
