wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777704746.0502,0.0010,1,0,ACTIVE,8.000,0.0000,512,0.000,2.0000,30.00,30.000,0.000,0.000,0.0010,0,0.000,16.80,0.0,0.163,0.522,9.887
1777704746.0702,0.0210,1,0,ACTIVE,8.000,0.0000,512,0.000,2.0000,30.00,30.000,18.530,0.740,0.0610,-191,-0.055,16.70,0.0,0.206,0.536,9.969
1777704746.0905,0.0410,1,0,ACTIVE,8.000,0.0000,512,0.000,1.9706,30.00,30.000,26.440,1.650,0.1060,-1126,-0.327,16.70,0.0,-0.321,0.613,10.361
1777704746.1105,0.0610,1,0,ACTIVE,8.000,0.0000,512,0.000,1.9290,30.00,30.000,25.950,2.780,0.1570,-2718,-0.788,16.70,0.0,-0.115,0.838,9.792
1777704746.1303,0.0810,1,0,ACTIVE,8.000,0.0000,512,0.000,1.8768,30.00,30.000,34.820,3.630,0.1720,-4718,-1.369,16.70,0.0,0.316,0.311,9.361
1777704746.1504,0.1010,1,0,ACTIVE,8.000,0.0000,512,0.000,1.8226,30.00,30.000,31.490,4.310,0.2260,-6797,-1.972,16.70,0.0,-0.225,0.297,9.480
1777704746.1702,0.1210,1,0,ACTIVE,8.000,0.0000,512,0.000,1.7609,30.00,30.000,26.830,5.450,0.2720,-9159,-2.657,16.60,0.0,-0.393,0.790,9.658
1777704746.1902,0.1410,1,0,ACTIVE,8.000,0.0000,512,0.000,1.6929,30.00,30.000,26.700,6.600,0.3150,-11762,-3.412,16.60,0.0,1.015,0.412,9.121
1777704746.2102,0.1610,1,0,ACTIVE,8.000,0.0000,512,0.000,1.6200,30.00,30.000,26.840,7.660,0.3570,-14555,-4.222,16.60,0.0,-0.594,0.651,9.480
1777704746.2302,0.1810,1,0,ACTIVE,8.000,0.0000,512,0.000,1.5441,30.00,30.000,27.080,8.790,0.4000,-17463,-5.065,16.50,0.0,0.134,0.201,10.467
1777704746.2502,0.2010,1,0,ACTIVE,8.000,0.0000,512,0.000,1.4663,30.00,30.000,26.790,9.690,0.4430,-20442,-5.929,16.50,0.0,0.057,0.239,10.108
1777704746.2701,0.2210,1,0,ACTIVE,8.000,0.0000,512,0.000,1.3875,30.00,30.000,27.140,10.860,0.4840,-23463,-6.806,16.50,0.0,0.656,0.871,10.270
1777704746.2902,0.2410,1,0,ACTIVE,8.000,0.0000,512,0.000,1.3086,30.00,30.000,27.130,11.820,0.5280,-26486,-7.683,16.50,0.0,1.082,0.436,8.906
