wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777704491.1906,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,0.000,0.000,0.0000,0,0.000,16.90,0.0,0.053,0.551,9.887
1777704491.2102,0.0060,1,0,ACTIVE,8.000,0.0000,512,0.000,0.5000,15.00,15.000,0.000,0.000,0.0000,0,0.000,16.80,0.0,0.086,0.541,9.883
1777704491.2302,0.0260,1,0,ACTIVE,8.000,0.0000,512,0.000,0.5000,15.00,15.000,8.130,0.210,0.0460,-157,-0.046,16.80,0.0,0.115,0.546,9.844
1777704491.2502,0.0460,1,0,ACTIVE,8.000,0.0000,512,0.000,0.5000,15.00,15.000,13.690,0.540,0.0610,-808,-0.234,16.80,0.0,0.110,0.493,10.141
1777704491.2702,0.0660,1,0,ACTIVE,8.000,0.0000,512,0.000,0.4607,15.00,15.000,13.110,0.690,0.0880,-1507,-0.437,16.80,0.0,0.124,0.785,10.266
1777704491.2902,0.0860,1,0,ACTIVE,8.000,0.0000,512,0.000,0.4352,15.00,15.000,13.900,1.030,0.1020,-2484,-0.721,16.80,0.0,-0.153,0.584,10.098
1777704491.3102,0.1060,1,0,ACTIVE,8.000,0.0000,512,0.000,0.4042,15.00,15.000,14.060,1.260,0.1220,-3671,-1.065,16.80,0.0,0.450,0.972,9.907
1777704491.3302,0.1260,1,0,ACTIVE,8.000,0.0000,512,0.000,0.3721,15.00,15.000,16.750,1.390,0.1420,-4898,-1.421,16.80,0.0,0.407,0.393,10.122
1777704491.3502,0.1460,1,0,ACTIVE,8.000,0.0000,512,0.000,0.3391,15.00,15.000,14.870,1.630,0.1600,-6164,-1.788,16.80,0.0,0.000,0.694,10.251
1777704491.3702,0.1660,1,0,ACTIVE,8.000,0.0000,512,0.000,0.3047,15.00,15.000,14.360,1.910,0.1790,-7482,-2.170,16.80,0.0,0.053,0.613,9.835
1777704491.3902,0.1860,1,0,ACTIVE,8.000,0.0000,512,0.000,0.2697,15.00,15.000,13.910,2.130,0.1960,-8821,-2.559,16.80,0.0,-0.072,0.589,9.619
1777704491.4102,0.2060,1,0,ACTIVE,8.000,0.0000,512,0.000,0.2334,15.00,15.000,13.540,2.320,0.2160,-10213,-2.962,16.80,0.0,0.124,0.469,10.017
1777704491.4302,0.2260,1,0,ACTIVE,8.000,0.0000,512,0.000,0.1971,15.00,15.000,13.790,2.570,0.2330,-11601,-3.365,16.80,0.0,0.048,0.450,9.964
1777704491.4502,0.2460,1,0,ACTIVE,8.000,0.0000,512,0.000,0.1607,15.00,15.000,13.680,2.770,0.2520,-12998,-3.770,16.80,0.0,-0.163,0.479,9.907
1777704491.4702,0.2660,1,0,ACTIVE,8.000,0.0000,512,0.000,0.1249,15.00,15.000,13.890,3.010,0.2700,-14369,-4.168,16.80,0.0,0.345,0.517,9.437
1777704491.4902,0.2860,1,0,ACTIVE,8.000,0.0000,512,0.000,0.0886,15.00,15.000,13.850,3.230,0.2850,-15760,-4.571,16.80,0.0,-0.120,0.522,9.739
1777704491.5102,0.3060,1,0,ACTIVE,8.000,0.0000,512,0.000,0.0533,15.00,15.000,13.840,3.390,0.3030,-17112,-4.964,16.80,0.0,-0.182,0.268,9.744
1777704491.5302,0.3260,1,0,ACTIVE,8.000,0.0000,512,0.000,0.0189,15.00,15.000,14.050,3.620,0.3200,-18428,-5.345,16.80,0.0,-0.196,0.843,9.801
1777704491.5502,0.3460,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.0158,15.00,15.000,14.190,3.910,0.3320,-19758,-5.731,16.80,0.0,-0.148,0.780,10.103
1777704491.5702,0.3660,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.0504,15.00,15.000,13.810,3.990,0.3520,-21083,-6.115,16.70,0.0,0.168,0.335,9.978
1777704491.5902,0.3860,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.0841,15.00,15.000,13.830,4.190,0.3700,-22374,-6.490,16.70,0.0,0.302,0.531,10.151
1777704491.6102,0.4060,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.1172,15.00,15.000,13.840,4.380,0.3870,-23642,-6.858,16.70,0.0,0.201,0.522,9.854
1777704491.6301,0.4260,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.1495,15.00,15.000,14.050,4.640,0.4010,-24881,-7.217,16.70,0.0,-0.378,0.651,10.328
1777704491.6502,0.4460,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.1815,15.00,15.000,14.080,4.850,0.4160,-26107,-7.573,16.70,0.0,0.306,0.589,9.988
1777704491.6702,0.4660,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.2132,15.00,15.000,13.900,5.010,0.4340,-27321,-7.925,16.70,0.0,-0.728,0.733,9.840
1777704491.6902,0.4860,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.2448,15.00,15.000,13.990,5.230,0.4500,-28529,-8.275,16.70,0.0,0.536,0.340,9.954
1777704491.7102,0.5060,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.2753,15.00,15.000,13.800,5.310,0.4660,-29697,-8.614,16.70,0.0,-0.072,0.709,10.357
1777704491.7302,0.5260,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.3056,15.00,15.000,14.360,5.760,0.4760,-30859,-8.951,16.70,0.0,-0.101,0.627,9.677
1777704491.7502,0.5460,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.3364,15.00,15.000,13.550,5.590,0.4970,-32040,-9.294,16.70,0.0,-0.321,0.230,10.002
1777704491.7702,0.5660,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.3650,15.00,15.000,14.570,6.190,0.5040,-33133,-9.611,16.70,0.0,0.096,1.068,9.653
1777704491.7902,0.5860,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.3949,15.00,15.000,14.010,6.180,0.5170,-34280,-9.943,16.70,0.0,0.316,-0.177,10.390
1777704491.8102,0.6060,1,0,ACTIVE,8.000,0.0000,512,0.000,-0.4243,15.00,15.000,13.640,6.170,0.5360,-35407,-10.270,16.70,0.0,0.493,1.743,9.658
