wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777710658.6754,0.0060,1,0,ACTIVE,8.000,0.0000,512,0.000,5.8000,68.00,68.000,0.220,0.000,0.0000,0,0.000,15.70,0.0,0.158,0.474,9.868
1777710658.6954,0.0260,1,0,ACTIVE,8.000,0.0000,512,0.000,5.8000,68.00,68.000,28.560,2.080,0.1110,-296,-0.086,15.60,0.0,0.115,0.469,9.830
1777710658.7154,0.0460,1,0,ACTIVE,8.000,0.0000,512,0.000,5.8000,68.00,68.000,68.820,5.300,0.0880,-680,-0.197,15.60,0.0,13.919,1.154,8.772
1777710658.7354,0.0660,1,0,ACTIVE,8.000,0.0000,512,0.000,5.8000,68.00,68.000,67.240,5.180,0.1010,-866,-0.251,15.60,0.0,7.967,0.871,11.094
1777710658.7554,0.0860,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7682,68.00,68.000,67.160,5.820,0.1100,-1218,-0.353,15.50,0.0,9.365,0.728,8.954
1777710658.7754,0.1060,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7571,68.00,68.000,67.160,6.350,0.1240,-1642,-0.476,15.50,0.0,8.599,0.570,9.940
1777710658.7954,0.1260,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7431,68.00,68.000,67.330,7.160,0.1310,-2179,-0.632,15.50,0.0,9.078,0.599,9.370
1777710658.8154,0.1460,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7287,68.00,68.000,67.260,7.610,0.1430,-2732,-0.792,15.60,0.0,8.532,1.068,10.414
