wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777710390.4754,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,0.000,0.000,0.0000,0,0.000,15.80,0.0,0.263,0.464,9.844
1777710390.4954,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,0.110,0.000,0.0000,0,0.000,15.80,0.0,0.273,0.431,9.825
1777710390.5154,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,0.230,0.000,0.0000,0,0.000,15.80,0.0,0.225,0.464,9.868
1777710390.5354,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,22.720,1.110,0.0760,-328,-0.095,15.80,0.0,0.311,0.460,9.768
1777710390.5554,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,23.440,2.020,0.1460,25,0.007,15.70,0.0,5.090,0.397,9.265
1777710390.5754,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,55.920,3.920,0.0760,-448,-0.130,15.80,0.0,10.730,1.484,9.930
1777710390.5954,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,61.440,4.430,0.0710,-728,-0.211,15.70,0.0,3.438,1.120,10.563
1777710390.6154,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,62.920,4.840,0.0890,-1006,-0.292,15.70,0.0,5.985,0.728,10.606
1777710390.6354,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,62.610,5.350,0.1090,-1370,-0.397,15.70,0.0,7.862,0.795,8.915
1777710390.6554,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,62.370,5.770,0.1160,-1827,-0.530,15.70,0.0,8.326,0.584,9.294
1777710390.6754,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,61.480,6.130,0.1260,-2335,-0.677,15.70,0.0,8.422,0.881,9.231
1777710390.6954,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,60.140,6.350,0.1320,-2842,-0.824,15.70,0.0,8.192,0.929,10.448
1777710390.7154,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,58.750,6.660,0.1400,-3404,-0.987,15.70,0.0,7.987,0.867,9.940
1777710390.7354,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,57.670,6.880,0.1470,-3958,-1.148,15.70,0.0,7.091,0.431,9.911
1777710390.7554,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,56.620,7.080,0.1530,-4514,-1.309,15.70,0.0,7.915,0.287,8.417
1777710390.7754,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,55.820,7.370,0.1600,-5087,-1.476,15.70,0.0,7.129,0.991,10.730
1777710390.7954,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,54.620,7.500,0.1680,-5638,-1.635,15.70,0.0,6.852,0.776,9.643
1777710390.8154,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,53.960,7.760,0.1780,-6184,-1.794,15.70,0.0,6.871,0.843,9.854
1777710390.8354,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,53.230,8.000,0.1850,-6739,-1.955,15.70,0.0,6.746,0.862,9.806
1777710390.8554,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,53.160,8.310,0.1910,-7274,-2.110,15.70,0.0,7.469,0.809,8.757
1777710390.8754,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,52.180,8.520,0.2030,-7835,-2.273,15.70,0.0,6.861,1.154,8.690
1777710390.8954,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,52.590,8.880,0.2040,-8346,-2.421,15.60,0.0,6.785,0.800,12.286
1777710390.9154,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,53.470,9.420,0.2150,-8868,-2.572,15.60,0.0,7.192,0.388,9.260
1777710390.9354,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,52.140,9.510,0.2190,-9412,-2.730,15.60,0.0,6.857,0.115,8.666
1777710390.9554,0.0000,0,0,INIT,8.000,0.0000,0,0.000,0.0000,0.00,0.000,52.020,9.780,0.2270,-9921,-2.878,15.60,0.0,6.047,1.096,10.730
