wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777710480.8354,0.0000,0,0,POST,8.000,0.0000,0,9.202,0.0000,0.00,68.000,0.240,0.000,0.0000,0,0.000,15.80,0.0,0.259,0.493,9.868
1777710480.8554,0.0150,1,0,ACTIVE,8.000,0.0000,512,0.000,5.8000,68.00,68.000,0.220,0.000,0.0000,0,0.000,15.80,0.0,0.263,0.488,9.887
1777710480.8754,0.0350,1,0,ACTIVE,8.000,0.0000,512,0.000,5.8000,68.00,68.000,29.230,2.090,0.1230,-345,-0.100,15.70,0.0,0.239,0.484,9.729
1777710480.8954,0.0550,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7697,68.00,68.000,67.840,6.550,0.1100,-1161,-0.337,15.70,0.0,8.240,1.274,7.876
1777710480.9154,0.0750,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7679,68.00,68.000,69.220,5.230,0.0950,-1230,-0.357,15.60,0.0,10.117,1.470,11.463
1777710480.9354,0.0950,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7626,68.00,68.000,67.030,5.580,0.1080,-1431,-0.415,15.70,0.0,8.753,0.833,9.375
1777710480.9554,0.1150,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7539,68.00,68.000,67.420,6.210,0.1150,-1766,-0.512,15.70,0.0,9.365,0.536,9.782
1777710480.9754,0.1350,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7423,68.00,68.000,67.130,6.790,0.1270,-2209,-0.641,15.70,0.0,8.834,0.790,9.217
1777710480.9954,0.1550,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7285,68.00,68.000,67.100,7.450,0.1420,-2737,-0.794,15.60,0.0,9.078,1.135,9.739
1777710481.0154,0.1750,1,0,ACTIVE,8.000,0.0000,512,0.000,5.7142,68.00,68.000,67.630,8.050,0.1450,-3287,-0.953,15.60,0.0,9.557,0.752,9.969
