wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777711160.3477,0.3550,1,0,ACTIVE,12.000,0.0000,512,0.000,4.5842,68.00,68.000,0.270,0.000,0.0000,0,0.000,16.70,0.0,0.378,0.474,9.863
1777711160.3676,0.0030,1,0,ACTIVE,12.000,0.0000,512,0.000,5.8000,68.00,68.000,22.440,1.640,0.1140,-125,-0.036,16.60,0.0,0.388,0.493,9.725
1777711160.3876,0.0230,1,0,ACTIVE,12.000,0.0000,512,0.000,5.8000,68.00,68.000,64.500,6.720,0.1570,-1416,-0.411,16.60,0.0,5.976,0.718,8.614
1777711160.4076,0.0430,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7630,68.00,68.000,65.500,9.200,0.1840,-2945,-0.854,16.50,0.0,5.688,1.274,11.175
1777711160.4276,0.0630,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7231,68.00,68.000,65.160,11.340,0.2360,-4910,-1.424,16.40,0.0,5.473,0.661,9.270
1777711160.4476,0.0830,1,0,ACTIVE,12.000,0.0000,512,0.000,5.6718,68.00,68.000,65.180,14.080,0.2760,-7202,-2.089,16.30,0.0,7.010,0.144,9.950
1777711160.4676,0.1030,1,0,ACTIVE,12.000,0.0000,512,0.000,5.6120,68.00,68.000,64.260,16.380,0.3290,-9721,-2.820,16.30,0.0,6.114,1.044,10.610
1777711160.4876,0.1230,1,0,ACTIVE,12.000,0.0000,512,0.000,5.5462,68.00,68.000,64.760,19.360,0.3740,-12465,-3.616,16.20,0.0,5.851,1.422,10.405
1777711160.5076,0.1430,1,0,ACTIVE,12.000,0.0000,512,0.000,5.4746,68.00,68.000,64.760,21.960,0.4210,-15351,-4.453,16.10,0.0,4.903,-0.239,9.394
1777711160.5276,0.1630,1,0,ACTIVE,12.000,0.0000,512,0.000,5.3993,68.00,68.000,64.590,24.480,0.4750,-18319,-5.314,16.10,0.0,3.830,0.378,10.663
