wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777710952.9076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,0.260,0.000,0.0000,0,0.000,15.60,0.0,0.235,0.441,9.863
1777710952.9276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,0.280,0.000,0.0000,0,0.000,15.60,0.0,0.259,0.445,9.849
1777710952.9477,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,0.270,0.000,0.0000,0,0.000,15.60,0.0,0.282,0.441,9.863
1777710952.9677,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,19.750,1.050,0.0830,-208,-0.060,15.50,0.0,0.321,0.407,9.796
1777710952.9876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,14.230,1.580,0.1360,76,0.022,15.40,0.0,2.322,0.594,9.399
1777710953.0077,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,59.030,4.450,0.0940,-444,-0.129,15.50,0.0,10.179,1.116,9.389
1777710953.0276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,60.830,4.180,0.0850,-678,-0.197,15.50,0.0,8.719,0.177,11.209
1777710953.0476,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,62.380,4.880,0.0990,-951,-0.276,15.50,0.0,7.565,0.445,9.873
1777710953.0677,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,61.820,5.390,0.1080,-1395,-0.405,15.50,0.0,7.857,0.948,9.370
1777710953.0876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,61.590,5.730,0.1170,-1827,-0.530,15.40,0.0,7.900,0.675,9.983
1777710953.1077,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,60.630,6.130,0.1270,-2326,-0.675,15.50,0.0,7.848,0.646,9.648
1777710953.1277,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,58.630,6.270,0.1330,-2860,-0.830,15.40,0.0,8.168,0.689,9.155
1777710953.1477,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,57.830,6.590,0.1400,-3404,-0.987,15.50,0.0,7.910,0.158,9.097
1777710953.1677,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,56.600,6.840,0.1470,-3957,-1.148,15.40,0.0,7.781,0.642,9.753
1777710953.1876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,55.440,7.020,0.1540,-4526,-1.313,15.40,0.0,7.426,0.718,10.500
1777710953.2076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,54.930,7.300,0.1640,-5077,-1.473,15.40,0.0,6.603,0.680,10.223
1777710953.2276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,54.390,7.580,0.1710,-5625,-1.632,15.40,0.0,6.976,0.608,9.911
1777710953.2476,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.100,7.740,0.1810,-6185,-1.794,15.40,0.0,6.986,0.383,8.772
1777710953.2676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.800,8.020,0.1820,-6722,-1.950,15.40,0.0,7.249,0.441,9.950
1777710953.2876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.990,8.390,0.1960,-7255,-2.104,15.40,0.0,7.062,1.144,8.068
1777710953.3076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.250,8.650,0.2000,-7801,-2.263,15.40,0.0,6.047,0.689,12.277
1777710953.3276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.140,8.920,0.2110,-8330,-2.416,15.40,0.0,7.254,0.986,8.829
1777710953.3476,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.510,9.350,0.2160,-8850,-2.567,15.40,0.0,6.804,0.359,10.055
1777710953.3676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.470,9.720,0.2250,-9386,-2.723,15.40,0.0,6.780,0.771,10.227
1777710953.3876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,51.090,9.750,0.2250,-9911,-2.875,15.40,0.0,7.029,0.771,8.523
1777710953.4076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.400,10.550,0.2400,-10398,-3.016,15.30,0.0,6.172,0.517,10.548
1777710953.4276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.470,10.780,0.2470,-10945,-3.175,15.30,0.0,6.306,0.182,8.705
1777710953.4477,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.460,11.070,0.2540,-11446,-3.320,15.30,0.0,6.713,0.771,12.708
1777710953.4676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.770,11.520,0.2650,-11966,-3.471,15.30,0.0,6.943,1.594,11.458
1777710953.4876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,51.050,11.440,0.2690,-12491,-3.623,15.30,0.0,7.158,0.407,8.896
1777710953.5076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.200,12.090,0.2760,-13018,-3.776,15.30,0.0,6.531,0.517,9.509
1777710953.5276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.760,12.540,0.2840,-13513,-3.920,15.30,0.0,6.670,1.819,11.410
1777710953.5476,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,54.960,13.480,0.2950,-13995,-4.059,15.30,0.0,7.278,0.766,8.939
1777710953.5676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,51.410,12.940,0.2950,-14544,-4.219,15.30,0.0,6.359,0.704,9.667
1777710953.5876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.950,13.710,0.3070,-15080,-4.374,15.30,0.0,6.215,1.594,9.117
1777710953.6076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,50.960,13.470,0.3140,-15590,-4.522,15.30,0.0,6.512,0.354,11.783
1777710953.6277,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,54.070,14.710,0.3240,-16083,-4.665,15.30,0.0,6.272,0.244,10.160
1777710953.6477,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,52.630,14.650,0.3310,-16591,-4.812,15.20,0.0,7.182,0.814,9.471
1777710953.6676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.880,15.380,0.3380,-17087,-4.956,15.20,0.0,5.770,0.263,11.989
1777710953.6876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,54.650,16.010,0.3520,-17590,-5.102,15.20,0.0,6.890,0.541,9.682
1777710953.7076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,51.770,15.450,0.3570,-18135,-5.260,15.20,0.0,6.818,0.450,8.303
1777710953.7276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.540,16.380,0.3630,-18633,-5.405,15.20,0.0,6.914,0.982,11.965
1777710953.7476,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,54.500,17.070,0.3740,-19140,-5.552,15.20,0.0,6.612,-0.043,9.485
1777710953.7676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,50.390,16.060,0.3780,-19717,-5.719,15.20,0.0,6.526,-0.081,7.283
1777710953.7876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.320,17.330,0.3870,-20172,-5.851,15.20,0.0,6.636,0.661,12.870
1777710953.8076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,55.200,18.430,0.3970,-20700,-6.004,15.20,0.0,5.095,1.958,10.079
1777710953.8276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,49.890,16.870,0.4020,-21243,-6.162,15.20,0.0,7.565,0.685,6.756
1777710953.8476,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,56.010,19.420,0.4140,-21673,-6.287,15.10,0.0,6.397,0.321,14.886
1777710953.8676,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.340,18.890,0.4160,-22264,-6.458,15.20,0.0,5.674,-0.096,6.780
1777710953.8876,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,50.230,18.000,0.4290,-22761,-6.602,15.20,0.0,7.196,-0.517,10.199
1777710953.9076,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,58.500,21.590,0.4400,-23203,-6.730,15.10,0.0,7.580,0.948,11.065
1777710953.9276,0.0000,0,0,INIT,12.000,0.0000,0,0.000,0.0000,0.00,0.000,53.890,20.130,0.4510,-23734,-6.884,15.10,0.0,8.001,0.373,5.305
