wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777711238.8876,0.0000,0,0,POST,12.000,0.0000,0,17.205,0.0000,0.00,68.000,-0.260,0.000,0.0000,0,0.000,16.60,0.0,0.292,0.522,9.887
1777711238.9076,0.0190,1,0,ACTIVE,12.000,0.0000,512,0.000,5.8000,68.00,68.000,22.990,1.630,0.1090,-137,-0.040,16.60,0.0,0.292,0.508,9.835
1777711238.9276,0.0390,1,0,ACTIVE,12.000,0.0000,512,0.000,5.8000,68.00,68.000,64.940,6.380,0.1440,-1290,-0.374,16.40,0.0,4.711,0.824,9.629
1777711238.9477,0.0590,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7663,68.00,68.000,65.320,8.490,0.1750,-2622,-0.761,16.30,0.0,6.100,1.250,11.482
1777711238.9676,0.0790,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7316,68.00,68.000,66.700,10.590,0.2170,-4375,-1.269,16.30,0.0,6.114,0.771,8.370
1777711238.9876,0.0990,1,0,ACTIVE,12.000,0.0000,512,0.000,5.6858,68.00,68.000,65.570,12.940,0.2580,-6446,-1.870,16.30,0.0,6.569,0.493,10.385
1777711239.0076,0.1190,1,0,ACTIVE,12.000,0.0000,512,0.000,5.6317,68.00,68.000,64.900,15.240,0.3010,-8692,-2.521,16.20,0.0,5.693,0.287,9.600
1777711239.0276,0.1390,1,0,ACTIVE,12.000,0.0000,512,0.000,5.5731,68.00,68.000,64.870,17.710,0.3480,-11173,-3.241,16.20,0.0,5.415,0.551,8.427
1777711239.0477,0.1590,1,0,ACTIVE,12.000,0.0000,512,0.000,5.5083,68.00,68.000,64.320,20.430,0.4010,-13949,-4.046,16.10,0.0,5.027,0.297,8.944
1777711239.0676,0.1790,1,0,ACTIVE,12.000,0.0000,512,0.000,5.4359,68.00,68.000,65.500,23.340,0.4370,-16767,-4.863,16.00,0.0,5.947,0.771,10.658
1777711239.0876,0.1990,1,0,ACTIVE,12.000,0.0000,512,0.000,5.3623,68.00,68.000,64.310,25.420,0.4950,-19702,-5.715,16.00,0.0,5.564,-0.105,7.704
1777711239.1076,0.2190,1,0,ACTIVE,12.000,0.0000,512,0.000,5.2857,68.00,68.000,64.980,28.730,0.5420,-22784,-6.609,15.90,0.0,6.924,0.915,9.744
1777711239.1276,0.2390,1,0,ACTIVE,12.000,0.0000,512,0.000,5.2052,68.00,68.000,64.780,31.300,0.5950,-25901,-7.513,15.90,0.0,5.047,0.599,10.050
1777711239.1477,0.2590,1,0,ACTIVE,12.000,0.0000,512,0.000,5.1238,68.00,68.000,65.010,34.380,0.6470,-29103,-8.442,15.80,0.0,6.090,0.972,11.281
1777711239.1676,0.2790,1,0,ACTIVE,12.000,0.0000,512,0.000,5.0402,68.00,68.000,64.760,37.230,0.7020,-32394,-9.396,15.70,0.0,4.400,-0.201,6.622
1777711239.1876,0.2990,1,0,ACTIVE,12.000,0.0000,512,0.000,4.9543,68.00,68.000,64.830,40.310,0.7570,-35719,-10.361,15.60,0.0,5.066,1.441,12.171
1777711239.2076,0.3190,1,0,ACTIVE,12.000,0.0000,512,0.000,4.8675,68.00,68.000,65.040,43.500,0.8140,-39105,-11.343,15.60,0.0,4.075,1.743,11.587
1777711239.2276,0.3390,1,0,ACTIVE,12.000,0.0000,512,0.000,4.7791,68.00,68.000,65.330,47.020,0.8730,-42529,-12.336,15.50,0.0,4.601,0.225,8.705
1777711239.2476,0.3590,1,0,ACTIVE,12.000,0.0000,512,0.000,4.6898,68.00,68.000,65.020,50.020,0.9470,-45972,-13.335,15.20,0.0,6.138,-0.029,7.220
1777711239.2676,0.3790,1,0,ACTIVE,12.000,0.0000,512,0.000,4.5999,68.00,68.000,60.370,48.430,0.9460,-49420,-14.335,15.10,0.0,3.792,0.493,9.921
1777711239.2876,0.3990,1,0,ACTIVE,12.000,0.0000,512,0.000,4.5099,68.00,68.000,48.870,39.700,0.9490,-52496,-15.227,15.30,0.0,4.549,-0.254,8.997
1777711239.3076,0.4190,1,0,ACTIVE,12.000,0.0000,512,0.000,4.4296,68.00,68.000,43.540,35.300,0.9490,-54972,-15.945,15.40,0.0,5.171,-0.239,10.788
1777711239.3277,0.4390,1,0,ACTIVE,12.000,0.0000,512,0.000,4.3649,68.00,68.000,42.150,34.320,0.9490,-56859,-16.493,15.50,0.0,3.136,0.259,9.303
1777711239.3477,0.4590,1,0,ACTIVE,12.000,0.0000,512,0.000,4.3157,68.00,68.000,41.560,33.840,0.9490,-58280,-16.905,15.50,0.0,3.352,-0.254,10.879
1777711239.3677,0.4790,1,0,ACTIVE,12.000,0.0000,512,0.000,4.2786,68.00,68.000,41.510,33.770,0.9480,-59338,-17.212,15.50,0.0,2.375,0.201,13.225
1777711239.3877,0.4990,1,0,ACTIVE,12.000,0.0000,512,0.000,4.2509,68.00,68.000,41.730,33.900,0.9470,-60115,-17.437,15.50,0.0,5.071,0.900,10.179
1777711239.4077,0.0000,0,0,POST,12.000,0.0000,0,17.537,0.0000,0.00,68.000,32.470,23.960,0.7510,-60503,-17.550,16.20,0.0,2.715,1.015,9.868
1777711239.4277,0.0000,0,0,POST,12.000,0.0000,0,17.650,0.0000,0.00,68.000,26.450,18.850,0.9470,-59911,-17.378,15.60,0.0,4.802,0.460,8.781
1777711239.4477,0.0000,0,0,POST,12.000,0.0000,0,17.478,0.0000,0.00,68.000,56.140,40.900,0.7910,-59489,-17.255,15.80,0.0,4.472,-0.134,9.303
1777711239.4677,0.0000,0,0,POST,12.000,0.0000,0,17.355,0.0000,0.00,68.000,26.440,18.220,0.7880,-59063,-17.132,16.00,0.0,4.017,1.140,10.534
1777711239.4877,0.0000,0,0,POST,12.000,0.0000,0,17.232,0.0000,0.00,68.000,43.550,31.350,0.8230,-58259,-16.899,15.70,0.0,4.501,-0.943,10.203
1777711239.5077,0.0000,0,0,POST,12.000,0.0000,0,16.999,0.0000,0.00,68.000,46.940,33.790,0.8240,-57685,-16.732,15.70,0.0,6.292,-1.992,8.537
1777711239.5277,0.0000,0,0,POST,12.000,0.0000,0,16.999,0.0000,0.00,68.000,38.380,26.750,0.8440,-57210,-16.594,15.80,0.0,4.994,-0.397,6.569
1777711239.5477,0.0000,0,0,POST,12.000,0.0000,0,16.999,0.0000,0.00,68.000,41.900,29.440,0.8460,-56662,-16.435,15.70,0.0,5.794,-0.512,6.655
1777711239.5677,0.0000,0,0,POST,12.000,0.0000,0,16.999,0.0000,0.00,68.000,41.290,28.500,0.8480,-56102,-16.273,15.80,0.0,4.850,-0.168,8.283
1777711239.5877,0.0000,0,0,POST,12.000,0.0000,0,16.999,0.0000,0.00,68.000,40.590,27.950,0.8510,-55598,-16.127,15.80,0.0,3.898,0.235,10.730
1777711239.6077,0.0000,0,0,POST,12.000,0.0000,0,16.999,0.0000,0.00,68.000,39.410,26.670,0.8350,-54973,-15.946,15.80,0.0,6.033,2.605,10.543
