wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777711400.7476,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,0.300,0.000,0.0000,0,0.000,16.50,0.0,0.249,0.541,9.887
1777711400.7677,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,0.300,0.000,0.0000,0,0.000,16.50,0.0,0.239,0.527,9.873
1777711400.7876,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,0.320,0.000,0.0000,0,0.000,16.50,0.0,0.268,0.555,9.873
1777711400.8076,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,25.440,1.580,0.0830,-395,-0.115,16.40,0.0,0.235,0.517,9.988
1777711400.8277,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,38.000,3.320,0.0700,-406,-0.118,16.30,0.0,7.053,0.436,10.357
1777711400.8476,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,50.070,3.710,0.0430,-594,-0.172,16.40,0.0,7.374,0.163,11.113
1777711400.8677,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,36.470,2.060,0.0520,-1098,-0.318,16.40,0.0,5.679,0.661,10.280
1777711400.8877,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,48.560,3.500,0.1020,-1378,-0.400,16.40,0.0,2.748,0.350,9.035
1777711400.9077,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,49.850,3.990,0.1010,-1918,-0.556,16.40,0.0,5.841,0.484,9.241
1777711400.9277,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,50.680,4.040,0.0970,-2269,-0.658,16.40,0.0,6.028,0.230,9.691
1777711400.9477,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,46.720,4.320,0.1290,-2818,-0.817,16.40,0.0,5.851,0.962,9.547
1777711400.9677,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,46.740,4.530,0.1100,-3356,-0.973,16.40,0.0,6.430,0.867,10.347
1777711400.9877,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,46.050,4.730,0.1340,-3861,-1.120,16.40,0.0,5.722,0.622,9.284
1777711401.0077,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,45.280,5.010,0.1330,-4433,-1.286,16.40,0.0,6.253,0.546,9.543
1777711401.0277,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,45.770,5.190,0.1430,-4898,-1.421,16.30,0.0,6.038,0.426,10.414
1777711401.0477,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,44.930,5.530,0.1480,-5494,-1.594,16.40,0.0,5.348,0.891,9.595
1777711401.0677,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,43.630,5.490,0.1550,-5981,-1.735,16.40,0.0,6.722,1.638,10.864
1777711401.0877,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,46.660,6.270,0.1680,-6485,-1.881,16.30,0.0,5.727,0.541,9.634
1777711401.1077,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,46.910,6.570,0.1670,-6976,-2.023,16.30,0.0,6.675,0.503,9.859
1777711401.1277,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,46.110,6.740,0.1800,-7496,-2.174,16.30,0.0,5.980,0.967,9.643
1777711401.1477,0.0000,0,0,POST,8.000,0.0000,0,8.000,0.0000,0.00,50.000,43.260,6.600,0.1850,-8078,-2.343,16.30,0.0,5.564,0.718,9.921
