wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777711128.5276,0.0000,0,0,POST,12.000,0.0000,0,12.000,0.0000,0.00,68.000,0.000,0.000,0.0000,0,0.000,16.80,0.0,0.254,0.531,9.902
1777711128.5476,0.0140,1,0,ACTIVE,12.000,0.0000,512,0.000,5.8000,68.00,68.000,22.820,1.640,0.1060,-100,-0.029,16.70,0.0,0.192,0.498,9.978
1777711128.5676,0.0340,1,0,ACTIVE,12.000,0.0000,512,0.000,5.8000,68.00,68.000,67.960,6.090,0.1020,-1076,-0.312,16.60,0.0,6.177,1.226,8.413
1777711128.5876,0.0540,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7719,68.00,68.000,69.320,4.960,0.0830,-1170,-0.339,16.70,0.0,9.634,0.565,11.807
1777711128.6076,0.0740,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7695,68.00,68.000,66.660,5.110,0.1030,-1347,-0.391,16.60,0.0,7.824,0.632,9.591
1777711128.6276,0.0940,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7648,68.00,68.000,67.410,5.870,0.1090,-1711,-0.496,16.60,0.0,9.969,0.651,9.117
1777711128.6476,0.1140,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7553,68.00,68.000,67.150,6.270,0.1220,-2114,-0.613,16.60,0.0,8.733,0.508,9.634
1777711128.6676,0.1340,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7448,68.00,68.000,67.300,7.030,0.1310,-2654,-0.770,16.60,0.0,9.246,0.541,8.786
1777711128.6876,0.1540,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7307,68.00,68.000,67.190,7.480,0.1400,-3206,-0.930,16.60,0.0,8.848,1.015,10.730
1777711128.7076,0.1740,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7163,68.00,68.000,67.120,8.150,0.1520,-3831,-1.111,16.60,0.0,8.820,0.642,9.571
1777711128.7276,0.1940,1,0,ACTIVE,12.000,0.0000,512,0.000,5.7000,68.00,68.000,67.490,8.740,0.1600,-4472,-1.297,16.50,0.0,8.959,1.029,9.777
1777711128.7476,0.2140,1,0,ACTIVE,12.000,0.0000,512,0.000,5.6833,68.00,68.000,67.290,9.190,0.1690,-5106,-1.481,16.50,0.0,9.016,0.847,9.591
1777711128.7676,0.2340,1,0,ACTIVE,12.000,0.0000,512,0.000,5.6667,68.00,68.000,67.400,9.790,0.1760,-5753,-1.669,16.50,0.0,9.490,1.029,9.538
