wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741298.5805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.000,0.000,0.0000,0,0.000,16.70,0.0,0.168,0.508,9.849
1777741298.6005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.170,0.000,0.0000,0,0.000,16.70,0.0,0.187,0.469,9.940
1777741298.6205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.290,0.000,0.0000,0,0.000,16.70,0.0,0.182,0.431,9.878
1777741298.6408,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,24.700,1.200,0.0470,-449,-0.130,16.70,0.0,0.287,0.508,9.811
1777741298.6608,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,14.700,0.690,0.0710,-980,-0.284,16.70,0.0,0.158,0.402,10.558
1777741298.6808,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.860,0.200,0.0530,-1854,-0.538,16.70,0.0,0.206,0.661,9.725
1777741298.7006,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.630,0.200,0.0760,-2456,-0.712,16.70,0.0,0.249,0.330,10.275
1777741298.7208,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.390,0.180,0.0710,-3087,-0.895,16.70,0.0,0.038,0.364,9.801
1777741298.7407,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.350,0.460,0.0870,-3535,-1.025,16.70,0.0,-0.101,0.407,9.083
1777741298.7605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.910,0.440,0.0880,-4109,-1.192,16.70,0.0,0.014,0.474,10.998
