wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741044.8805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.000,0.000,-0.0010,0,0.000,16.80,0.0,0.072,0.421,9.863
1777741044.9005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,-0.180,0.000,0.0000,0,0.000,16.80,0.0,0.244,0.522,9.859
1777741044.9205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,-0.260,0.000,0.0000,0,0.000,16.80,0.0,0.268,0.488,9.873
1777741044.9405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,22.020,0.860,0.0510,-343,-0.099,16.80,0.0,0.297,0.431,10.055
1777741044.9605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,17.760,0.830,0.0700,-965,-0.280,16.80,0.0,0.077,0.350,10.457
1777741044.9805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.100,0.300,0.0670,-1753,-0.508,16.80,0.0,0.153,0.661,9.959
1777741045.0005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.000,0.150,0.0730,-2373,-0.688,16.80,0.0,0.455,0.646,9.605
1777741045.0205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.280,0.370,0.0730,-3020,-0.876,16.80,0.0,0.148,0.527,9.950
1777741045.0405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,4.760,0.230,0.0860,-3543,-1.028,16.80,0.0,-0.187,0.067,9.749
1777741045.0605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.030,0.370,0.0900,-4053,-1.176,16.80,0.0,0.101,0.469,9.581
1777741045.0805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.080,0.400,0.0930,-4565,-1.324,16.80,0.0,0.215,0.603,10.242
1777741045.1005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.730,0.730,0.1040,-5075,-1.472,16.80,0.0,0.350,0.316,9.686
1777741045.1208,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.510,0.510,0.1120,-5588,-1.621,16.80,0.0,0.239,0.383,9.744
1777741045.1406,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.130,0.460,0.1130,-6099,-1.769,16.80,0.0,0.010,0.469,10.227
1777741045.1605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.520,0.610,0.1170,-6600,-1.914,16.80,0.0,0.282,0.560,9.772
1777741045.1806,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.940,0.690,0.1260,-7083,-2.055,16.80,0.0,-0.005,0.517,9.557
1777741045.2007,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.640,0.690,0.1320,-7585,-2.200,16.80,0.0,0.220,0.345,10.309
1777741045.2206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.470,0.840,0.1400,-8081,-2.344,16.80,0.0,0.378,0.474,9.892
1777741045.2407,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.850,0.760,0.1430,-8598,-2.494,16.80,0.0,0.067,0.484,9.571
1777741045.2606,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.720,0.790,0.1520,-9088,-2.636,16.80,0.0,0.120,0.488,9.974
1777741045.2806,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.250,0.900,0.1590,-9591,-2.782,16.80,0.0,0.101,0.445,9.988
1777741045.3008,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.290,0.930,0.1650,-10088,-2.926,16.80,0.0,0.225,0.469,10.017
1777741045.3206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.850,1.070,0.1710,-10568,-3.065,16.80,0.0,0.129,0.345,9.940
1777741045.3408,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.560,1.040,0.1760,-11081,-3.214,16.80,0.0,0.091,0.383,9.993
1777741045.3606,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.210,1.020,0.1830,-11570,-3.356,16.80,0.0,0.292,0.268,9.749
1777741045.3808,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.120,1.230,0.1890,-12072,-3.502,16.70,0.0,0.244,0.445,10.199
1777741045.4005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.560,1.160,0.1950,-12572,-3.647,16.70,0.0,0.019,0.541,10.021
1777741045.4205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.670,1.420,0.2060,-13057,-3.787,16.70,0.0,0.235,0.469,9.519
1777741045.4405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.630,1.230,0.2110,-13570,-3.936,16.70,0.0,-0.010,0.373,10.093
1777741045.4605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.210,1.410,0.2200,-14066,-4.080,16.70,0.0,0.364,0.474,9.433
1777741045.4805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.140,1.440,0.2240,-14562,-4.224,16.70,0.0,0.211,0.761,9.768
1777741045.5005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.940,1.640,0.2320,-15062,-4.369,16.70,0.0,0.220,0.565,10.002
1777741045.5206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.850,1.430,0.2370,-15563,-4.514,16.70,0.0,0.000,0.622,9.892
1777741045.5408,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.640,1.670,0.2420,-16069,-4.661,16.70,0.0,0.211,0.498,10.065
1777741045.5608,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.940,1.790,0.2510,-16545,-4.799,16.70,0.0,0.158,0.522,9.916
1777741045.5807,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.350,1.660,0.2540,-17067,-4.950,16.70,0.0,0.273,0.469,9.940
1777741045.6005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.930,1.870,0.2640,-17561,-5.094,16.70,0.0,0.503,0.378,9.796
1777741045.6206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.810,1.900,0.2680,-18052,-5.236,16.70,0.0,0.254,0.383,9.725
1777741045.6405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,9.170,2.000,0.2760,-18578,-5.389,16.70,0.0,0.201,0.488,9.303
1777741045.6607,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.780,1.970,0.2870,-19059,-5.528,16.70,0.0,-0.086,0.402,10.093
1777741045.6806,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,9.650,2.260,0.2930,-19531,-5.665,16.70,0.0,0.038,0.555,9.820
1777741045.7006,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.820,2.050,0.2960,-20075,-5.823,16.70,0.0,0.335,0.555,9.715
1777741045.7206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.130,1.810,0.2800,-20555,-5.962,16.70,0.0,-0.163,0.508,9.935
1777741045.7406,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,2.780,0.540,0.2790,-20537,-5.957,16.70,0.0,0.383,0.350,9.835
1777741045.7606,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,4.570,0.830,0.2730,-20622,-5.982,16.80,0.0,0.282,0.508,9.490
1777741045.7805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,2.640,0.370,0.2760,-20659,-5.992,16.80,0.0,0.053,0.393,10.481
1777741045.8005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.940,1.070,0.2790,-20625,-5.983,16.70,0.0,0.120,0.498,9.691
1777741045.8205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.970,1.080,0.2770,-20617,-5.980,16.70,0.0,0.306,0.522,9.337
1777741045.8405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.290,1.200,0.2750,-20608,-5.978,16.70,0.0,0.230,0.120,10.792
1777741045.8605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.880,1.400,0.2770,-20581,-5.970,16.70,0.0,-0.057,0.397,9.562
1777741045.8805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.600,1.320,0.2760,-20588,-5.972,16.70,0.0,0.249,0.436,9.581
1777741045.9005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.010,1.440,0.2790,-20560,-5.964,16.70,0.0,0.019,0.225,10.419
1777741045.9205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.510,1.580,0.2810,-20561,-5.964,16.70,0.0,0.177,0.541,9.801
1777741045.9405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.160,1.150,0.2790,-20570,-5.967,16.70,0.0,0.220,0.531,9.811
1777741045.9605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.400,1.240,0.2770,-20577,-5.969,16.70,0.0,0.235,0.350,10.127
1777741045.9805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.540,1.310,0.2760,-20582,-5.970,16.70,0.0,-0.081,0.302,9.562
1777741046.0005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.050,1.130,0.2750,-20596,-5.974,16.70,0.0,0.177,0.393,9.586
1777741046.0205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.240,1.200,0.2770,-20599,-5.975,16.70,0.0,0.077,0.484,10.314
1777741046.0405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.250,1.200,0.2770,-20600,-5.975,16.70,0.0,0.211,0.670,9.806
1777741046.0605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.170,1.150,0.2780,-20599,-5.975,16.70,0.0,0.144,0.560,9.792
1777741046.0805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.530,1.320,0.2780,-20585,-5.971,16.70,0.0,0.077,0.369,10.342
1777741046.1005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.540,1.310,0.2790,-20588,-5.972,16.70,0.0,0.091,0.378,9.447
1777741046.1205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.320,1.220,0.2790,-20593,-5.973,16.70,0.0,0.220,0.503,10.017
1777741046.1405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.540,1.300,0.2770,-20595,-5.974,16.70,0.0,0.067,0.393,10.457
1777741046.1605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.240,1.210,0.2750,-20603,-5.976,16.70,0.0,0.244,0.546,9.500
1777741046.1805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.200,1.170,0.2760,-20603,-5.976,16.70,0.0,0.383,0.642,9.830
1777741046.2005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.430,1.250,0.2790,-20598,-5.975,16.70,0.0,0.115,0.417,10.112
1777741046.2205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.290,1.200,0.2800,-20600,-5.975,16.70,0.0,0.101,0.426,9.442
1777741046.2405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.220,1.200,0.2790,-20600,-5.975,16.70,0.0,0.196,0.522,10.088
1777741046.2605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.580,1.330,0.2780,-20598,-5.975,16.70,0.0,0.077,0.560,10.261
1777741046.2805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.240,1.210,0.2750,-20606,-5.977,16.70,0.0,0.196,0.589,9.873
1777741046.3005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.200,1.200,0.2760,-20608,-5.978,16.70,0.0,-0.019,0.417,10.074
1777741046.3205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.460,1.280,0.2780,-20605,-5.977,16.70,0.0,0.134,0.393,10.060
1777741046.3405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.170,1.180,0.2750,-20616,-5.980,16.70,0.0,0.235,0.407,9.198
1777741046.3605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.330,1.210,0.2780,-20607,-5.977,16.70,0.0,-0.019,0.359,10.132
1777741046.3805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.450,1.270,0.2800,-20603,-5.976,16.70,0.0,0.086,0.579,9.993
1777741046.4005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.290,1.210,0.2800,-20606,-5.977,16.70,0.0,0.230,0.608,9.581
1777741046.4205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.460,1.270,0.2780,-20604,-5.976,16.70,0.0,0.230,0.412,10.337
1777741046.4405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.480,1.280,0.2750,-20608,-5.978,16.70,0.0,0.101,0.402,9.863
1777741046.4605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.210,1.190,0.2750,-20616,-5.980,16.70,0.0,0.239,0.445,9.337
1777741046.4805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.370,1.260,0.2770,-20612,-5.979,16.70,0.0,0.206,0.407,10.352
1777741046.5005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.400,1.230,0.2790,-20613,-5.979,16.70,0.0,0.148,0.474,9.854
1777741046.5205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.200,1.150,0.2780,-20614,-5.979,16.70,0.0,0.330,0.584,9.940
1777741046.5405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.470,1.280,0.2780,-20605,-5.977,16.70,0.0,0.268,0.345,10.323
1777741046.5605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.350,1.250,0.2790,-20608,-5.978,16.70,0.0,0.062,0.474,9.811
1777741046.5805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.280,1.200,0.2780,-20615,-5.980,16.70,0.0,0.000,0.450,9.433
1777741046.6005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.530,1.280,0.2760,-20614,-5.979,16.70,0.0,0.177,0.421,10.457
1777741046.6205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.280,1.210,0.2760,-20620,-5.981,16.70,0.0,0.091,0.493,9.945
1777741046.6405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.230,1.180,0.2760,-20623,-5.982,16.70,0.0,0.230,0.622,9.753
1777741046.6605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.470,1.260,0.2800,-20613,-5.979,16.70,0.0,0.182,0.311,10.448
1777741046.6805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.380,1.240,0.2790,-20616,-5.980,16.70,0.0,0.134,0.498,9.399
1777741046.7005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.240,1.190,0.2800,-20615,-5.980,16.70,0.0,0.345,0.421,9.844
1777741046.7205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.510,1.310,0.2790,-20613,-5.979,16.70,0.0,0.215,0.531,10.165
1777741046.7405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.250,1.190,0.2800,-20622,-5.982,16.70,0.0,0.220,0.651,9.677
1777741046.7605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.300,1.230,0.2770,-20623,-5.982,16.70,0.0,0.134,0.364,10.074
1777741046.7805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.500,1.290,0.2760,-20619,-5.981,16.70,0.0,0.225,0.417,10.333
1777741046.8005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.290,1.200,0.2770,-20628,-5.983,16.70,0.0,0.110,0.426,9.461
1777741046.8205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.340,1.210,0.2780,-20624,-5.982,16.70,0.0,0.101,0.445,10.361
1777741046.8405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.470,1.270,0.2790,-20620,-5.981,16.70,0.0,0.215,0.536,10.021
1777741046.8605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.180,1.170,0.2790,-20623,-5.982,16.70,0.0,0.263,0.551,9.662
