wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741428.6805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.000,0.000,0.0000,0,0.000,16.70,0.0,0.215,0.503,10.055
1777741428.7005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.170,0.000,0.0000,0,0.000,16.70,0.0,0.225,0.426,9.849
1777741428.7205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.270,0.000,0.0000,0,0.000,16.70,0.0,0.168,0.460,9.897
1777741428.7405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,23.920,1.170,0.0550,-450,-0.131,16.60,0.0,0.101,0.584,10.117
1777741428.7605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,17.090,0.820,0.0730,-972,-0.282,16.60,0.0,-0.086,0.412,10.424
1777741428.7805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.580,0.270,0.0600,-1792,-0.520,16.60,0.0,-0.077,0.685,9.729
1777741428.8005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,2.280,0.110,0.0740,-2434,-0.706,16.70,0.0,0.321,0.488,10.160
1777741428.8205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.660,0.200,0.0690,-3058,-0.887,16.70,0.0,0.038,0.378,9.921
1777741428.8405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.420,0.420,0.0920,-3534,-1.025,16.60,0.0,-0.029,0.335,9.212
1777741428.8605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.810,0.400,0.0850,-4118,-1.194,16.60,0.0,0.057,0.488,10.879
1777741428.8805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,4.490,0.270,0.0970,-4597,-1.333,16.60,0.0,0.373,0.790,9.275
1777741428.9005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.170,0.680,0.1060,-5079,-1.473,16.60,0.0,0.359,0.297,10.017
1777741428.9205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.980,0.600,0.1110,-5590,-1.621,16.60,0.0,-0.067,0.206,9.859
1777741428.9405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,4.800,0.370,0.1160,-6097,-1.769,16.60,0.0,-0.029,0.608,9.701
1777741428.9605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.750,0.640,0.1200,-6591,-1.912,16.60,0.0,0.244,0.589,9.744
1777741428.9805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.480,0.770,0.1280,-7086,-2.055,16.60,0.0,0.225,0.464,10.060
1777741429.0005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.570,0.680,0.1320,-7599,-2.204,16.60,0.0,0.096,0.326,9.983
1777741429.0205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.460,0.690,0.1370,-8100,-2.350,16.60,0.0,0.297,0.599,10.079
1777741429.0405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.660,0.760,0.1460,-8586,-2.490,16.60,0.0,0.129,0.445,9.907
