wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741454.3005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.200,0.000,0.0000,0,0.000,16.70,0.0,0.225,0.426,9.988
1777741454.3205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.220,0.000,0.0000,0,0.000,16.60,0.0,0.225,0.436,9.806
1777741454.3405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.220,0.000,0.0000,0,0.000,16.60,0.0,0.148,0.455,9.954
1777741454.3605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,34.490,2.360,0.0160,-736,-0.213,16.60,0.0,-0.081,0.508,9.519
1777741454.3805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,15.400,0.800,0.0560,-1263,-0.366,16.60,0.0,0.819,0.124,10.103
1777741454.4005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,2.630,0.100,0.0660,-1923,-0.558,16.60,0.0,0.359,0.426,9.744
1777741454.4205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.900,0.200,0.0700,-2524,-0.732,16.60,0.0,0.067,0.742,10.036
1777741454.4405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.970,0.200,0.0640,-3143,-0.912,16.60,0.0,0.163,0.230,10.179
1777741454.4605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.220,0.260,0.0900,-3598,-1.044,16.60,0.0,0.038,0.637,9.169
1777741454.4805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.990,0.420,0.0920,-4063,-1.179,16.60,0.0,0.062,0.484,10.606
