wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741445.1605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,-0.280,0.000,0.0000,0,0.000,16.70,0.0,0.182,0.508,9.796
1777741445.1805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,-0.250,0.000,0.0000,0,0.000,16.70,0.0,0.206,0.421,10.060
1777741445.2005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,-0.270,0.000,0.0000,0,0.000,16.70,0.0,0.182,0.493,9.796
1777741445.2205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,17.850,0.750,0.0610,-192,-0.056,16.60,0.0,0.124,0.436,9.983
1777741445.2405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,20.910,0.950,0.0850,-829,-0.240,16.60,0.0,-0.168,0.517,10.337
1777741445.2605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.340,0.380,0.0740,-1658,-0.481,16.60,0.0,0.057,0.646,9.983
1777741445.2808,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.170,0.150,0.0650,-2394,-0.694,16.70,0.0,0.369,0.560,10.036
1777741445.3006,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.170,0.370,0.0700,-3038,-0.881,16.60,0.0,0.072,0.330,9.883
1777741445.3206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.560,0.250,0.0880,-3540,-1.027,16.60,0.0,0.005,0.287,9.543
1777741445.3406,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.550,0.240,0.0850,-4092,-1.187,16.60,0.0,0.168,0.484,10.577
1777741445.3606,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.880,0.460,0.0960,-4595,-1.333,16.60,0.0,0.397,0.713,9.840
1777741445.3805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.950,0.660,0.1090,-5065,-1.469,16.60,0.0,0.211,0.469,9.811
1777741445.4008,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.680,0.580,0.1060,-5605,-1.626,16.60,0.0,0.244,0.249,10.103
1777741445.4206,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.150,0.440,0.1100,-6126,-1.777,16.60,0.0,-0.139,0.479,9.868
1777741445.4406,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.890,0.650,0.1240,-6606,-1.916,16.60,0.0,0.124,0.541,9.878
1777741445.4608,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.160,0.730,0.1290,-7096,-2.058,16.60,0.0,0.263,0.441,10.156
1777741445.4808,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.350,0.660,0.1320,-7611,-2.208,16.60,0.0,0.220,0.369,9.782
1777741445.5006,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.080,0.660,0.1400,-8105,-2.351,16.60,0.0,0.158,0.383,9.758
1777741445.5205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.950,0.810,0.1460,-8604,-2.496,16.60,0.0,0.235,0.417,9.816
1777741445.5405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.820,0.800,0.1530,-9098,-2.639,16.60,0.0,0.235,0.474,9.619
1777741445.5605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.080,0.880,0.1590,-9594,-2.783,16.60,0.0,0.235,0.383,10.093
1777741445.5805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.510,0.990,0.1650,-10089,-2.926,16.60,0.0,0.096,0.431,9.863
1777741445.6005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.020,0.930,0.1700,-10596,-3.073,16.60,0.0,0.201,0.512,9.816
