wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741421.9005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.000,0.000,-0.0010,0,0.000,16.70,0.0,0.225,0.484,9.921
1777741421.9205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.120,0.000,0.0000,0,0.000,16.70,0.0,0.215,0.460,9.940
1777741421.9405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.250,0.000,0.0000,0,0.000,16.70,0.0,0.192,0.441,9.878
1777741421.9605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,21.230,0.880,0.0550,-456,-0.132,16.60,0.0,0.225,0.546,9.873
1777741421.9805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,17.380,0.850,0.0760,-927,-0.269,16.60,0.0,0.220,0.330,10.270
1777741422.0005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.870,0.400,0.0620,-1761,-0.511,16.60,0.0,-0.057,0.503,9.782
1777741422.0205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,1.230,0.060,0.0690,-2434,-0.706,16.60,0.0,0.316,0.666,9.945
1777741422.0405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,4.440,0.240,0.0790,-3013,-0.874,16.70,0.0,0.038,0.263,10.017
1777741422.0605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.550,0.360,0.0770,-3542,-1.027,16.60,0.0,-0.014,0.383,9.145
1777741422.0805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.740,0.380,0.0840,-4112,-1.193,16.60,0.0,0.034,0.441,10.634
1777741422.1005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.310,0.310,0.0900,-4641,-1.346,16.60,0.0,0.575,0.728,9.753
1777741422.1205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,8.420,0.670,0.1120,-5036,-1.461,16.60,0.0,-0.010,0.479,10.055
1777741422.1405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.790,0.680,0.1140,-5550,-1.610,16.60,0.0,0.144,0.282,9.988
1777741422.1605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.780,0.470,0.1120,-6109,-1.772,16.60,0.0,0.048,0.689,9.777
1777741422.1805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.040,0.660,0.1200,-6602,-1.915,16.60,0.0,0.124,0.474,9.902
1777741422.2005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.080,0.580,0.1290,-7086,-2.055,16.60,0.0,0.407,0.359,9.863
1777741422.2205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.670,0.690,0.1340,-7594,-2.203,16.60,0.0,0.192,0.278,9.878
1777741422.2405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.600,0.720,0.1410,-8090,-2.347,16.60,0.0,0.019,0.546,9.863
1777741422.2605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.890,0.790,0.1460,-8603,-2.495,16.60,0.0,0.077,0.441,9.883
1777741422.2805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.970,0.830,0.1530,-9088,-2.636,16.60,0.0,0.235,0.479,9.619
1777741422.3005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.540,0.960,0.1580,-9589,-2.781,16.60,0.0,0.163,0.632,10.141
1777741422.3205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.090,0.910,0.1650,-10100,-2.930,16.60,0.0,0.043,0.441,10.065
1777741422.3405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.140,0.960,0.1710,-10599,-3.074,16.60,0.0,0.225,0.632,9.854
1777741422.3605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.430,1.030,0.1760,-11103,-3.221,16.60,0.0,0.134,0.484,10.117
