wall_t,launch_t,active,armed,mode,cmd_speed_pub,cmd_steer_pub,mux_jerk,mux_speed_cmd,mux_accel_cmd,mux_target_I_A,vesc_cmd_current_A,I_motor_actual,I_input_actual,duty_actual,erpm_actual,v_mps_actual,V_input_actual,temperature_pcb,imu_acc_x,imu_acc_y,imu_acc_z
1777741404.7805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.270,0.000,0.0000,0,0.000,16.70,0.0,0.201,0.498,9.993
1777741404.8005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.250,0.000,0.0000,0,0.000,16.70,0.0,0.134,0.484,9.854
1777741404.8205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,0.280,0.000,0.0000,0,0.000,16.70,0.0,0.129,0.474,9.926
1777741404.8405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,17.330,0.760,0.0700,-169,-0.049,16.60,0.0,0.163,0.512,9.916
1777741404.8605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,21.700,1.020,0.0940,-729,-0.211,16.60,0.0,-0.498,0.431,10.146
1777741404.8805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.250,0.410,0.0750,-1593,-0.462,16.70,0.0,0.263,0.599,10.026
1777741404.9005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,3.650,0.210,0.0570,-2417,-0.701,16.70,0.0,0.627,0.579,9.892
1777741404.9205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.120,0.310,0.0850,-2936,-0.852,16.70,0.0,-0.005,0.335,10.428
1777741404.9405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.690,0.270,0.0690,-3553,-1.031,16.70,0.0,0.182,0.292,9.413
1777741404.9605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.020,0.340,0.0880,-4108,-1.192,16.70,0.0,0.062,0.512,9.964
1777741404.9805,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.220,0.380,0.0990,-4601,-1.335,16.70,0.0,0.340,0.622,10.084
1777741405.0005,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,6.380,0.500,0.1060,-5072,-1.471,16.70,0.0,0.105,0.316,9.725
1777741405.0205,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.760,0.680,0.1100,-5552,-1.610,16.70,0.0,0.081,0.340,9.677
1777741405.0405,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,7.740,0.720,0.1180,-6059,-1.757,16.70,0.0,0.278,0.699,9.796
1777741405.0605,0.0000,0,0,IDLE,6.000,0.0000,0,0.000,0.0000,0.00,0.000,5.900,0.540,0.1210,-6596,-1.913,16.70,0.0,0.436,0.359,10.323
