i_segment	zeta	trajectory__rho	trajectory__theta	trajectory__y	trajectory__x	theta	banking	elevation	torsion	width_R	curvature	upsilon	width_L	slope	Y	X	lagrange_target	inequality_penalties	penalties	control_penalties	a__x__ctrl	Omega__ctrl	a__x__ctrl_cell	Omega__ctrl_cell	n	xi	v__x	v__y	Omega	a__x	lambda1__xo	lambda2__xo	lambda3__xo	lambda4__xo	lambda5__xo	lambda6__xo	penalty_scale	penalty_scale_cell	time	curv_ss	curv_ss_cell	curv_trans	curv_trans_cell	ay	ay_cell	curv_trans_2d	curv_trans_2d_cell	ax_2d	ax_2d_cell	ay_2d	ay_2d_cell	Xi	Xi_cell	Omega__bound__min	Omega__bound__min_cell	Omega__bound__max	Omega__bound__max_cell	ax__bound__min	ax__bound__min_cell	ax__bound__max	ax__bound__max_cell	GGVDiagram__penalty	GGVDiagram__penalty_cell	ax_max_wheeling_func	ax_max_wheeling_func_cell	ax_max_adherence_func	ax_max_adherence_func_cell	ax_min_stoppie_func	ax_min_stoppie_func_cell	ax_min_adherence_func	ax_min_adherence_func_cell	ax_max_engine_func	ax_max_engine_func_cell	ax_max_wheeling_pcell	ax_max_adherence_pcell	ax_max_power_pcell	ax_min_stoppie_pcell	ax_min_adherence_pcell	ay_max_adherence_pcell	ay_min_adherence_pcell	racetrack__right_border_pcell	racetrack__left_border_pcell	Omega__ctrlControl_pcell	a__x__ctrlControl_pcell
0	443.037	8.85441265867e-06	-2.1340870696	-374.564007401	-236.608503012	-2.13408052828	0	0	0	6.5342857441	8.85070907764e-06	0	6.46781784767	0	-374.564494511	-236.607833545	0.0118931740974	5.09174352579e-05	0	4.28523306048e-05	-13.1167000304	0.0676918288308	-13.1537495711	0.0684992836018	-4.35130935407	-0.0297517522583	84.5189729479	0	0.0601752847776	-12.7186451349	5.8552798084e-05	0.067211224163	0.00455946896105	8.91568617362e-05	-0.0412077227874	0.000258814869286	0.0118373574255	0.0118478353183	5.21409388354	0.00071197368684	0.000722824241333	0.00071197368684	0.000722824241333	5.08595326625	5.15422859375	0.00071197368684	0.000722824241333	-12.7186451349	-12.764736618	5.08595326625	5.15422859375	-0.0297517522583	-0.0293946108327	-1	-1	1	1	-20	-20	20	20	0	0	10.5724983535	10.60792009	4.62943211507	4.58908784186	-13.4492919894	-13.4825454757	-16.1323979195	-16.0992604733	2.57629043196	2.59010141487	8.35933849262e-05	0.000112423131587	0.00012696614688	0.00240468035283	0.000571574423141	0.000226092310908	0.000103337514165	0.00058924246839	7.97053073738e-05	1.00640073588e-05	0.00360682713381
0	444.037	8.90922775112e-06	-2.13407818778	-375.409512299	-237.142470677	-2.13407085709	0	0	0	6.50108797059	8.90875042097e-06	0	6.4621047708	0	-375.409842035	-237.141745938	0.0119121268848	5.25294173578e-05	0	4.35383521691e-05	-13.189368904	0.0692815561073	-13.2249882368	0.0700638286128	-4.3807135741	-0.0290374694071	84.3677384506	0	0.0619001242602	-12.810828101	6.37014052043e-05	0.0674832519156	0.00469580595042	9.57681424519e-05	-0.040565263971	0.000249077698991	0.0118583335181	0.0118689428968	5.22594171886	0.00073369424613	0.000744396989717	0.00073369424613	0.000744396989717	5.22237349364	5.28897702084	0.00073369424613	0.000744396989717	-12.810828101	-12.854770861	5.22237349364	5.28897702084	-0.0290374694071	-0.0286695745854	-1	-1	1	1	-20	-20	20	20	0	0	10.6436239564	10.6789141674	4.54865848545	4.50937951943	-13.5161002291	-13.5491860648	-16.0657839131	-16.0324470398	2.60391655171	2.61785815701	8.30237748711e-05	0.000112356652623	0.000126005660861	0.0024756622844	0.0005989420195	0.000229658405338	0.000102609282828	0.000618009135192	7.9520136677e-05	1.05299304878e-05	0.00365772869605
0	445.037	8.9760663859e-06	-2.13406924571	-376.255021956	-237.676430807	-2.13406256928	0	0	0	6.46597623094	8.97014470339e-06	0	6.45647928493	0	-376.255281007	-237.675631831	0.0119312892638	5.4120052806e-05	0	4.4210980825e-05	-13.2592066288	0.0708192502397	-13.2934250208	0.0715746718666	-4.40939213332	-0.0283016797637	84.2151659093	0	0.063592482263	-12.8987136209	6.93753350608e-05	0.0677415279022	0.00483252955351	0.000102474445951	-0.0398120115947	0.000240102461696	0.0118795731184	0.0118903122864	5.23781066175	0.000755119123455	0.00076564719656	0.000755119123455	0.00076564719656	5.35545144436	5.42020181204	0.000755119123455	0.00076564719656	-12.8987136209	-12.9406603188	5.35545144436	5.42020181204	-0.0283016797637	-0.0279231966708	-1	-1	1	1	-20	-20	20	20	0	0	10.7144633764	10.7494678654	4.47003512895	4.43200425052	-13.5825488335	-13.6153057088	-15.9987863321	-15.9653723049	2.63180405079	2.64587277538	8.24777694585e-05	0.000112301896818	0.00012509058951	0.0025389992945	0.000628279899235	0.000233241054059	0.000101909892082	0.000649967755835	7.93408813477e-05	1.09899292697e-05	0.00370724553505
0	446.037	9.04418185704e-06	-2.13406023559	-377.100536405	-238.210383348	-2.13405537035	0	0	0	6.43040018076	9.0354249876e-06	0	6.45095343728	0	-377.100805812	-238.209499386	0.0119506609317	5.56899687455e-05	0	4.48692889439e-05	-13.3262376875	0.0723018265812	-13.3590503542	0.0730289812958	-4.43732370271	-0.0275447135779	84.0612974169	0	0.0652479201297	-12.9826070166	7.56627335952e-05	0.0679852450167	0.00496963873151	0.00010927033733	-0.0389546770365	0.000231734235065	0.0119010728304	0.011911940536	5.24970097404	0.000776194540588	0.000786522817151	0.000776194540588	0.000786522817151	5.48482481985	5.54755598185	0.000776194540588	0.000786522817151	-12.9826070166	-13.022677434	5.48482481985	5.54755598185	-0.0275447135779	-0.0271558303452	-1	-1	1	1	-20	-20	20	20	0	0	10.7847079501	10.8192768314	4.3939245594	4.35730784384	-13.6483148962	-13.6805859602	-15.9316514673	-15.8982838154	2.65994592436	2.67413854003	8.19547014495e-05	0.000112254859089	0.000124217185025	0.0025952088263	0.000659782691476	0.000236826552638	0.000101240187227	0.000684485470732	7.91677688523e-05	1.14420644107e-05	0.00375530683837
0	447.037	9.11229732817e-06	-2.13405115735	-377.946055684	-238.744328242	-2.13404841861	0	0	0	6.396933054	9.10508092413e-06	0	6.44548049397	0	-377.946384214	-238.743357754	0.0119702466956	5.72322454622e-05	0	4.55119032191e-05	-13.3904274752	0.0737266841228	-13.4218045963	0.0744243869497	-4.46448730782	-0.0267669471125	83.9061720576	0	0.0668623271511	-13.0627478513	8.2648387954e-05	0.0682135140448	0.00510713132646	0.000116149174027	-0.0380009002605	0.000223819458851	0.0119228301504	0.0119338253272	5.26161291458	0.000796870188585	0.000806975458167	0.000796870188585	0.000806975458167	5.61016192611	5.6707242561	0.000796870188585	0.000806975458167	-13.0627478513	-13.1010303646	5.61016192611	5.6707242561	-0.0267669471125	-0.0263678757245	-1	-1	1	1	-20	-20	20	20	0	0	10.8540579703	10.8880475629	4.3206560931	4.28560217792	-13.713084782	-13.7447196613	-15.8646278626	-15.8314297568	2.68833571743	2.70264920338	8.14541249252e-05	0.000112212182556	0.000123382417145	0.00264495593133	0.0006936540292	0.000240400645867	0.000100600814233	0.000720139061361	7.90012926395e-05	1.18845122908e-05	0.00380180489334
0	448.037	9.1804127993e-06	-2.13404201099	-378.791579828	-239.278265431	-2.13404079936	0	0	0	6.36820973345	9.17953068125e-06	0	6.44000299142	0	-378.791977759	-239.277215577	0.0119900656963	5.8737204752e-05	0	4.61374316261e-05	-13.4517139195	0.0750919802949	-13.4816232428	0.0757595736401	-4.49086237626	-0.0259688043365	83.7498266497	0	0.0684319492202	-13.1393128779	9.03948675008e-05	0.0684253770053	0.00524500456954	0.000123103213213	-0.0369588537689	0.00021621449963	0.0119448429456	0.0119559762921	5.2735467399	0.000817099592414	0.000826970375735	0.000817099592414	0.000826970375735	5.73116388449	5.78948175373	0.000817099592414	0.000826970375735	-13.1393128779	-13.1759031333	5.73116388449	5.78948175373	-0.0259688043365	-0.0255593696286	-1	-1	1	1	-20	-20	20	20	0	0	10.9222264457	10.9555335483	4.25052443526	4.21713199216	-13.7765581336	-13.8074448496	-15.7979630639	-15.7650232878	2.71696738993	2.73141335624	8.09755475635e-05	0.000112171107588	0.000122583501734	0.00268899098853	0.000730122538242	0.000243950407681	9.99919387043e-05	0.000755162516851	7.88417863234e-05	1.2315778584e-05	0.00384662727207
0	449.038	9.26672835291e-06	-2.13403277908	-379.637954406	-239.812728782	-2.13403198431	0	0	0	6.34585581247	9.25916962367e-06	0	6.43448775231	0	-379.638406169	-239.811612173	0.0120101197963	6.0196803204e-05	0	4.67436710959e-05	-13.5099942165	0.0763959406517	-13.5383651902	0.0770323076633	-4.51645394113	-0.0251499349208	83.5921383334	0	0.069954898438	-13.2124933888	9.89374853876e-05	0.0686200222876	0.00538339396857	0.00013013097499	-0.0358357879628	0.000208784238306	0.0119671326625	0.0119783806241	5.28551467217	0.000836859779314	0.00084645721305	0.000836859779314	0.00084645721305	5.84767954733	5.90352046324	0.000836859779314	0.00084645721305	-13.2124933888	-13.2473537277	5.84767954733	5.90352046324	-0.0251499349208	-0.0247312144066	-1	-1	1	1	-20	-20	20	20	0	0	10.9890079375	11.021438976	4.18372462788	4.15217438327	-13.8385120173	-13.8684559774	-15.7318350639	-15.6993375411	2.7458641733	2.76041097093	8.05190889069e-05	0.000112129483354	0.000121818979403	0.00272802261241	0.000769386476531	0.000247459206394	9.9414153391e-05	0.000788014708111	7.86894904582e-05	1.27340795936e-05	0.00388960235159
0	450.038	9.35490130967e-06	-2.13402346826	-380.483488406	-240.346650364	-2.13402208772	0	0	0	6.3302083254	9.34405168589e-06	0	6.42895081802	0	-380.483966432	-240.34548006	0.0120304119519	6.16090749623e-05	0	4.73283192174e-05	-13.5651249101	0.0776365259253	-13.59188463	0.0782407441872	-4.54119124196	-0.0243124938924	83.4334564882	0	0.0714251210626	-13.2822140667	0.000108247750661	0.0687960625213	0.00552202032671	0.00013720952177	-0.0346424065161	0.000201435282044	0.0119896520958	0.0120010247763	5.29749305279	0.000856072900116	0.000865389856319	0.000856072900116	0.000865389856319	5.95924473033	6.01256906727	0.000856072900116	0.000865389856319	-13.2822140667	-13.3153972622	5.95924473033	6.01256906727	-0.0243124938924	-0.0238843564883	-1	-1	1	1	-20	-20	20	20	0	0	11.0540155024	11.0854866857	4.12061621121	4.09097140237	-13.8985574464	-13.9274671216	-15.6666133164	-15.6346391193	2.77496275158	2.78962199807	8.00849538973e-05	0.000112085664387	0.000121087796028	0.00276271933237	0.000811635306864	0.000250910191018	9.886786186e-05	0.000817715593077	7.85444770078e-05	1.31377618152e-05	0.0039305520563
0	451.038	9.44307426643e-06	-2.13401406927	-381.3290274	-240.880564035	-2.13401157942	0	0	0	6.32073460654	9.43438754137e-06	0	6.42340066953	0	-381.329495317	-240.879349303	0.012050966928	6.297877112e-05	0	4.78897025941e-05	-13.6169912846	0.078812715759	-13.6420979393	0.0793846873308	-4.56508116352	-0.0234562190841	83.2736580757	0	0.0728415248572	-13.3485804576	0.000118292148194	0.0689527364146	0.00566101955386	0.000144336991952	-0.0333860311768	0.000194073114747	0.0120124214976	0.0120239179889	5.30949407757	0.000874724691342	0.000883746102331	0.000874724691342	0.000883746102331	6.06578023467	6.11650526375	0.000874724691342	0.000883746102331	-13.3485804576	-13.3800863882	6.06578023467	6.11650526375	-0.0234562190841	-0.0230189533286	-1	-1	1	1	-20	-20	20	20	0	0	11.1170829648	11.1474874027	4.06132395554	4.03366624567	-13.9565128535	-13.9842765761	-15.6024597814	-15.5711175589	2.80428637097	2.81905531227	7.96729468869e-05	0.000112038402847	0.000120388470396	0.00279371694753	0.000857093741577	0.000254290183333	9.83527406583e-05	0.000843831131693	7.84065758974e-05	1.35257483026e-05	0.00396934428112
0	452.038	9.53124722319e-06	-2.13400458211	-382.174571436	-241.414469723	-2.13400101245	0	0	0	6.31656571343	9.53021454759e-06	0	6.41786463272	0	-382.174988909	-241.413215289	0.0120718007732	6.43128630863e-05	0	4.84259216205e-05	-13.665500645	0.079924150559	-13.6889033508	0.0804636137872	-4.58810518304	-0.0225816875731	83.1127770143	0	0.0742018386344	-13.4115923188	0.000129008961906	0.0690891386687	0.0058003902554	0.000151504895002	-0.0320749968378	0.000186632214103	0.0120354390497	0.0120470589281	5.32151799556	0.000892784976029	0.000901497796483	0.000892784976029	0.000901497796483	6.16712086847	6.21517989744	0.000892784976029	0.000901497796483	-13.4115923188	-13.4414098776	6.16712086847	6.21517989744	-0.0225816875731	-0.0221356007582	-1	-1	1	1	-20	-20	20	20	0	0	11.177997757	11.207239591	4.00600979964	3.98040579916	-14.012156181	-14.0386739226	-15.5395917936	-15.5089837826	2.83382952475	2.84870537585	7.92831398923e-05	0.000111986840359	0.000119720175117	0.00282154364191	0.000905953567376	0.000257584426984	9.78686390392e-05	0.000866254048719	7.82755546675e-05	1.38968980803e-05	0.00400583288904
0	453.038	9.63839649588e-06	-2.13399499821	-383.020120562	-241.948367349	-2.13399072564	0	0	0	6.31681805974	9.6314522404e-06	0	6.41239371622	0	-383.0204534	-241.947075986	0.0120929291823	6.56210428117e-05	0	4.89352361388e-05	-13.7105603218	0.080970480239	-13.7322172927	0.0814773466908	-4.61024537583	-0.0216895139433	82.9508475574	0	0.0755041529929	-13.4712274364	0.000140324994952	0.0692044393081	0.00594013190073	0.000158705312997	-0.0307176035691	0.000179067882457	0.012058703906	0.0120704456979	5.33356505449	0.00091022762535	0.000918620834597	0.00091022762535	0.000918620834597	6.26313348487	6.30847561762	0.00091022762535	0.000918620834597	-13.4712274364	-13.4993387814	6.26313348487	6.30847561762	-0.0216895139433	-0.021234925868	-1	-1	1	1	-20	-20	20	20	0	0	11.2365694895	11.2645643917	3.95480583472	3.93130771741	-14.0652887708	-14.0904726744	-15.4782135919	-15.4484345871	2.86358664423	2.87856656783	7.89156041184e-05	0.000111930422414	0.000119082262867	0.00284663888419	0.000958384144078	0.000260778568983	9.74152892772e-05	0.000885209277461	7.81509130284e-05	1.42502359309e-05	0.0040398864019
0	454.038	9.74758419895e-06	-2.13398530522	-383.865674834	-242.482256825	-2.13398073493	0	0	0	6.32039394751	9.73790014864e-06	0	6.40708577012	0	-383.865922447	-242.480935027	0.0121143668644	6.69185671448e-05	0	4.94161309479e-05	-13.7520984202	0.0819517071175	-13.7719795477	0.0824260675442	-4.63148444529	-0.0207803377926	82.7879045217	0	0.076746917767	-13.5274501265	0.000152165171245	0.0692978906583	0.00608024485798	0.000165931011664	-0.0293221835661	0.000171355062009	0.012082213113	0.0120940756734	5.34563550019	0.000927030563347	0.000935095186609	0.000927030563347	0.000935095186609	6.35371650043	6.39630651461	0.000927030563347	0.000935095186609	-13.5274501265	-13.553834607	6.35371650043	6.39630651461	-0.0207803377926	-0.020317573492	-1	-1	1	1	-20	-20	20	20	0	0	11.2926309157	11.319306543	3.9078155074	3.88646148159	-14.1157363938	-14.1395112561	-15.4185142741	-15.3896506095	2.89355205599	2.90863314974	7.85703837551e-05	0.000111868838523	0.000118474199002	0.0028693580026	0.00101452182905	0.000263858861042	9.69923161561e-05	0.000901492977507	7.80318027935e-05	1.45849653518e-05	0.00407139335017
0	455.038	9.85677190202e-06	-2.13397550304	-384.711234311	-243.016138059	-2.13397088331	0	0	0	6.32572980774	9.84925020605e-06	0	6.40208431281	0	-384.711457829	-243.014800334	0.0121361281314	6.82252098087e-05	0	4.98673782063e-05	-13.7900684726	0.0828681990026	-13.8081573974	0.0833103304609	-4.65180573951	-0.0198548091914	82.6239834203	0	0.0779289424554	-13.5802190876	0.00016446961571	0.0693688208408	0.00622073042062	0.00017317539059	-0.0278971807028	0.000163486875457	0.0121059643765	0.0121179465353	5.35772957586	0.000943175809607	0.000950904958617	0.000943175809607	0.000950904958617	6.4387996494	6.47861799004	0.000943175809607	0.000950904958617	-13.5802190876	-13.6048568056	6.4387996494	6.47861799004	-0.0198548091914	-0.0193842010851	-1	-1	1	1	-20	-20	20	20	0	0	11.3460388109	11.3713352254	3.86511453099	3.84592916009	-14.1633501835	-14.185653899	-15.3606657782	-15.3327943256	2.92371995638	2.93889924956	7.8247473451e-05	0.000111801968731	0.000117895503572	0.00288998144067	0.00107445765958	0.000266812375055	9.65992438555e-05	0.000916383757938	7.79171954016e-05	1.4900481156e-05	0.00410026689155
0	456.038	9.9659596051e-06	-2.13396559168	-385.556799049	-243.550010959	-2.13396097871	0	0	0	6.33126260367	9.96508571623e-06	0	6.39753669552	0	-385.557117455	-243.548679047	0.0121582264331	6.95585876465e-05	0	5.02880883911e-05	-13.8244531893	0.0837207041122	-13.8407489811	0.0841310777635	-4.67119326451	-0.0189135929787	82.4591204929	0	0.0790493996395	-13.6294945236	0.000177209623003	0.069416610615	0.0063615908065	0.000180432225941	-0.0264512252583	0.000155473043597	0.0121299553516	0.0121420562425	5.36984752239	0.00095864956074	0.000966038491418	0.00095864956074	0.000966038491418	6.51834396977	6.55538684083	0.00095864956074	0.000966038491418	-13.6294945236	-13.6523695186	6.51834396977	6.55538684083	-0.0189135929787	-0.0184354826246	-1	-1	1	1	-20	-20	20	20	0	0	11.3966747863	11.4205448422	3.82675149553	3.80974587783	-14.2080074958	-14.2287914629	-15.304820902	-15.2780081033	2.95408440488	2.96935886253	7.79467991187e-05	0.000111729836776	0.000117345702077	0.00290872671605	0.00113822363635	0.000269627228267	9.62355004968e-05	0.000931090481229	7.78062235238e-05	1.5196381362e-05	0.0041264487722
0	457.038	1.00886694176e-05	-2.13395556503	-386.402369109	-244.08387543	-2.13395091974	0	0	0	6.33597752396	1.00848772872e-05	0	6.39354605116	0	-386.402918809	-244.082571861	0.0121806731545	7.09277860713e-05	0	5.06777496893e-05	-13.855267425	0.0845103660351	-13.8697858689	0.0848896543068	-4.68963170127	-0.0179573722704	82.2933526543	0	0.080107830977	-13.6752445136	0.000190388663111	0.0694406616079	0.00650282905762	0.000187695293946	-0.0249931889972	0.000147338239156	0.0121541843027	0.0121664022613	5.38198957864	0.000973442306008	0.000980488487064	0.000973442306008	0.000980488487064	6.59234198496	6.62662149527	0.000973442306008	0.000980488487064	-13.6752445136	-13.6963475633	6.59234198496	6.62662149527	-0.0179573722704	-0.017472105183	-1	-1	1	1	-20	-20	20	20	0	0	11.444446039	11.4668557187	3.79274819827	3.77792004107	-14.2496126961	-14.2688421688	-15.2511113925	-15.2254123568	2.98463933235	3.00000586528	7.76682017592e-05	0.000111652569772	0.000116824284181	0.00292576168046	0.00120577830085	0.000272292811465	9.59004207791e-05	0.000946230894591	7.76985761732e-05	1.5472477388e-05	0.00414991253954
0	458.038	1.02128483729e-05	-2.13394541427	-387.247944555	-244.617731371	-2.13394077565	0	0	0	6.3396798087	1.02079710393e-05	0	6.3901137705	0	-387.248800166	-244.616465567	0.0122034771133	7.2331845674e-05	0	5.10362593373e-05	-13.8825602938	0.0852387345668	-13.8953347187	0.0855878148269	-4.70710641796	-0.0169868380955	82.1267173804	0	0.0811041547344	-13.7174506129	0.000204027772325	0.0694403711908	0.00664444884101	0.000194958058106	-0.023532208062	0.000139120364149	0.012178647893	0.0121909814844	5.3941559809	0.000987548964836	0.000994252147555	0.000987548964836	0.000994252147555	6.66081799424	6.69236229022	0.000987548964836	0.000994252147555	-13.7174506129	-13.7367816305	6.66081799424	6.69236229022	-0.0169868380955	-0.0164947577656	-1	-1	1	1	-20	-20	20	20	0	0	11.4892860023	11.5102146683	3.76309976533	3.75043341237	-14.2880978396	-14.3057521879	-15.1996461687	-15.1751038771	3.015378561	3.03083404154	7.74114241614e-05	0.000111570363978	0.000116330669753	0.00294121810373	0.00127699270457	0.000274800010834	9.55932473288e-05	0.000961714613638	7.75946458903e-05	1.57288003824e-05	0.00417066582278
0	459.038	1.03370273282e-05	-2.13393513933	-388.093525453	-245.151578676	-2.13393072839	0	0	0	6.34272529441	1.03335884577e-05	0	6.38715574293	0	-388.094634045	-245.150334822	0.012226644962	7.37629589029e-05	0	5.13639453634e-05	-13.9064162906	0.085907768094	-13.9174978626	0.086227721361	-4.72360347108	-0.0160026774358	81.9592525299	0	0.0820386732326	-13.7561126481	0.000218145997127	0.0694151243322	0.00678645422021	0.000202213551837	-0.0220776633583	0.000130868688923	0.0122033432456	0.0122157910257	5.40634696238	0.00100096902668	0.00100733130397	0.00100096902668	0.00100733130397	6.72382833669	6.75268164163	0.00100096902668	0.00100733130397	-13.7561126481	-13.7736826462	6.72382833669	6.75268164163	-0.0160026774358	-0.0155041260168	-1	-1	1	1	-20	-20	20	20	0	0	11.5311548305	11.5505953512	3.73777468321	3.72724116709	-14.3234231721	-14.3394960081	-15.1505097639	-15.1271544354	3.04629583599	3.06183712006	7.71761005284e-05	0.000111483456174	0.000115864181851	0.00295520486969	0.00135163828246	0.000277141412003	9.53131315239e-05	0.000977011960501	7.74950890716e-05	1.59656024602e-05	0.00418875149324
0	460.038	1.04612062834e-05	-2.13392474021	-388.939111869	-245.685417239	-2.13392095018	0	0	0	6.34563405638	1.0460847988e-05	0	6.38460077499	0	-388.940292537	-245.684155041	0.0122501925316	7.52119600876e-05	0	5.16617018077e-05	-13.9269591882	0.0865199580176	-13.9364205138	0.0868121946742	-4.7391096024	-0.0150055745977	81.790996101	0	0.0829120782463	-13.7912526444	0.000232747178414	0.0693643018804	0.00692884946708	0.000209454460221	-0.0206391109154	0.000122641768711	0.0122282674654	0.0122408406083	5.41856275341	0.00101370666942	0.00101973836581	0.00101370666942	0.00101973836581	6.78146146857	6.80770892029	0.00101370666942	0.00101973836581	-13.7912526444	-13.8071001937	6.78146146857	6.80770892029	-0.0150055745977	-0.0145003837419	-1	-1	1	1	-20	-20	20	20	0	0	11.5700396314	11.5880155617	3.71671488366	3.70826465048	-14.3555773621	-14.3700902038	-15.1037610936	-15.0815882307	3.0773848695	3.09302448288	7.69616520266e-05	0.000111392052464	0.000115423818507	0.00296782581786	0.00142941650884	0.000279312466766	9.50590195664e-05	0.000991554686891	7.73999819118e-05	1.61834514438e-05	0.00420425397281
0	461.039	1.05871628186e-05	-2.13391420559	-389.785549465	-246.219780783	-2.13391146315	0	0	0	6.34872936527	1.05889142836e-05	0	6.38250284989	0	-389.786562675	-246.218450158	0.0122741091157	7.66698715024e-05	0	5.19305616283e-05	-13.9443421643	0.0870780308146	-13.9522638148	0.087343866955	-4.75362622901	-0.0139951928861	81.6218165778	0	0.0837262363068	-13.822947743	0.000247832776413	0.0692872063826	0.00707178190909	0.000216680508502	-0.0192247605051	0.000114496942671	0.0122534429517	0.0122661148388	5.43081583486	0.00102578256424	0.00103147849224	0.00102578256424	0.00103147849224	6.83388750258	6.85755236514	0.00102578256424	0.00103147849224	-13.822947743	-13.8370783402	6.83388750258	6.85755236514	-0.0139951928861	-0.0134847056808	-1	-1	1	1	-20	-20	20	20	0	0	11.6059888036	11.6224837567	3.69982118969	3.69341611737	-14.3846048124	-14.3975503708	-15.0593895379	-15.0384471332	3.10867072663	3.12437433071	7.67675851007e-05	0.000111296451043	0.000115008877305	0.00297917298169	0.00150984772442	0.000281308566909	9.4830012867e-05	0.00100500236119	7.73078899557e-05	1.63829143175e-05	0.00421727723894
0	462.039	1.07131748126e-05	-2.13390355542	-390.631147124	-246.753601539	-2.13390201902	0	0	0	6.35204536012	1.07164717664e-05	0	6.38122298483	0	-390.631817536	-246.752168691	0.0122983803307	7.81288397271e-05	0	5.21719510343e-05	-13.9587417501	0.0875847920678	-13.9652196855	0.0878257171805	-4.76711243579	-0.0129742184755	81.4520893858	0	0.08448099034	-13.8512089374	0.000263347450388	0.0691834109728	0.00721497028915	0.00022386978295	-0.0178469324061	0.000106520273976	0.0122788163425	0.0122915979893	5.4430819497	0.00103718628923	0.001042561812	0.00103718628923	0.001042561812	6.88115317657	6.90235358725	0.00103718628923	0.001042561812	-13.8512089374	-13.8636903243	6.88115317657	6.90235358725	-0.0129742184755	-0.0124582583878	-1	-1	1	1	-20	-20	20	20	0	0	11.6389707937	11.6540356655	3.68701728518	3.68258061378	-14.4104922117	-14.4219208054	-15.0174895883	-14.9977454406	3.14008470384	3.15586485156	7.65932748286e-05	0.000111196936796	0.00011461850235	0.00298934767821	0.00159233198319	0.0002831272435	9.46251123399e-05	0.00101722411377	7.72152575241e-05	1.65647512577e-05	0.00422795667549
0	463.039	1.08391868066e-05	-2.13389277924	-391.476750501	-247.287413237	-2.1338920865	0	0	0	6.35554710804	1.08424779944e-05	0	6.38138592058	0	-391.477058157	-247.28588029	0.0123230127688	7.95824205206e-05	0	5.23879103707e-05	-13.9703706341	0.08804363101	-13.9755215827	0.0882615448394	-4.77957197962	-0.0119422983001	81.2816824777	0	0.085179025727	-13.8761717112	0.000279275454931	0.0690523056592	0.00735856137951	0.000231022147164	-0.016513337037	9.87742846066e-05	0.0123044097189	0.0123172996983	5.45537354769	0.00104794860454	0.00105301511418	0.00104794860454	0.00105301511418	6.9234945229	6.94233478024	0.00104794860454	0.00105301511418	-13.8761717112	-13.8870685355	6.9234945229	6.94233478024	-0.0119422983001	-0.0114211800281	-1	-1	1	1	-20	-20	20	20	0	0	11.6690884982	11.6827673201	3.67814964629	3.67560267636	-14.4333413701	-14.4433004804	-14.9779952126	-14.9594272367	3.17165192026	3.1875056868	7.6437778676e-05	0.000111093676288	0.000114251279364	0.00299847808922	0.00167626589302	0.000284770226186	9.4443002698e-05	0.00102817065135	7.7117588758e-05	1.67300932311e-05	0.00423646757622
0	464.039	1.09651988006e-05	-2.13388187704	-392.322359664	-247.821215768	-2.13388115932	0	0	0	6.35918102925	1.09656831175e-05	0	6.38358450911	0	-392.322448332	-247.819622952	0.0123479979675	8.10229025225e-05	0	5.25805876748e-05	-13.9794664309	0.0884582972536	-13.9834112791	0.0886550496678	-4.79099425215	-0.0109000617561	81.1106312926	0	0.0858225350997	-13.8979653598	0.000295582867827	0.0688933829776	0.00750255912041	0.000238130396203	-0.0152325162114	9.13275979216e-05	0.012330220219	0.0123432167102	5.46769084738	0.00105809230839	0.00106286324026	0.00105809230839	0.00106286324026	6.96112000107	6.97771662623	0.00105809230839	0.00106286324026	-13.8979653598	-13.9073549469	6.96112000107	6.97771662623	-0.0109000617561	-0.0103740836594	-1	-1	1	1	-20	-20	20	20	0	0	11.6964309765	11.7087784966	3.67306087538	3.67231464875	-14.4532482993	-14.4617966658	-14.9408607269	-14.9234350917	3.20336652633	3.21929111878	7.63001550993e-05	0.000110986852124	0.000113905888221	0.0030067043123	0.00176093606519	0.000286240190111	9.42824261857e-05	0.00103779644863	7.70119658923e-05	1.68800912075e-05	0.00424299712794
0	465.039	1.10756505374e-05	-2.13387085584	-393.16797468	-248.35500903	-2.13386904156	0	0	0	6.36291063038	1.10847909346e-05	0	6.38804414754	0	-393.16807439	-248.353418913	0.0123733254929	8.24421448817e-05	0	5.27523079961e-05	-13.9862760498	0.0888325462024	-13.9891408205	0.089010042737	-4.80136925634	-0.00984810556268	80.9389697966	0	0.0864140289974	-13.916744534	0.000312232725987	0.0687061768911	0.00764696709806	0.000245187527853	-0.0140121512728	8.42433896511e-05	0.0123562441915	0.0123693463326	5.48003406409	0.00106764429069	0.00107213488495	0.00106764429069	0.00107213488495	6.99426248302	7.00874231929	0.00106764429069	0.00107213488495	-13.916744534	-13.9247153277	6.99426248302	7.00874231929	-0.00984810556268	-0.0093175511794	-1	-1	1	1	-20	-20	20	20	0	0	11.7211086039	11.7321888791	3.67157307046	3.67252985986	-14.4703314039	-14.4775375311	-14.9060170482	-14.8896894069	3.23522293628	3.25121572286	7.61793702009e-05	0.000110876616376	0.000113580900385	0.00301418508986	0.00184559104431	0.00028754171946	9.41420682495e-05	0.00104604051432	7.68991844004e-05	1.70159890799e-05	0.00424774518564
