,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,laptime
276,55.123378,7.570782,-0.150948,-0.010487,1.231331,0.277132,-1.546994,-3.576413,15.528496
277,55.323100,7.602609,-0.152736,-0.007456,1.190674,0.183139,-2.071087,-3.302203,15.528496
278,55.522823,7.633063,-0.153942,-0.004740,1.136468,0.096711,-2.564369,-2.990972,15.528496
279,55.722545,7.661817,-0.154636,-0.002177,1.069619,0.018742,-3.025625,-2.641709,15.528496
280,55.922268,7.688583,-0.154842,-0.000092,0.991019,-0.049884,-3.451547,-2.252641,15.528496
281,56.121990,7.713115,-0.154799,0.000096,0.901537,-0.108285,-3.843590,-1.826334,15.528496
282,56.321712,7.735169,-0.154962,-0.002084,0.802022,-0.155571,-4.205286,-1.364967,15.528496
283,56.521435,7.754496,-0.155733,-0.005758,0.693318,-0.190854,-4.541195,-0.869309,15.528496
284,56.721157,7.770857,-0.157220,-0.008735,0.576270,-0.213260,-4.851071,-0.337806,15.528496
285,56.920880,7.784054,-0.159055,-0.009174,0.451723,-0.221933,-5.126618,0.230955,15.528496
286,57.120602,7.793936,-0.160742,-0.007534,0.320517,-0.216022,-5.361315,0.835744,15.528496
287,57.320324,7.800377,-0.162041,-0.005630,0.183476,-0.194660,-5.553174,1.474300,15.528496
288,57.520047,7.803254,-0.163100,-0.005405,0.041414,-0.156944,-5.709923,2.147008,15.528496
289,57.719769,7.802441,-0.164312,-0.006860,-0.104858,-0.101944,-5.839675,2.857137,15.528496
290,57.919491,7.797836,-0.165834,-0.008189,-0.254519,-0.028720,-5.939651,3.604929,15.528496
291,58.119214,7.789363,-0.167495,-0.008164,-0.406734,0.063663,-6.005679,4.388981,15.528496
292,58.318936,7.776966,-0.168974,-0.006345,-0.560658,0.176151,-6.035114,5.207852,15.528496
293,58.518659,7.760603,-0.169902,-0.002680,-0.715428,0.309706,-6.022680,6.056991,15.528496
294,58.718381,7.740235,-0.169971,0.002059,-0.870165,0.465325,-5.964564,6.931598,15.528496
295,58.918103,7.715815,-0.169097,0.006576,-1.023959,0.644053,-5.861984,7.831789,15.528496
296,59.117826,7.687313,-0.167421,0.009982,-1.175860,0.846997,-5.725266,8.771886,15.528496
297,59.317548,7.654770,-0.165091,0.013693,-1.324870,1.075302,-5.583661,9.802813,15.528496
298,59.517271,7.618461,-0.161411,0.025930,-1.469952,1.330010,-5.467572,10.973056,15.528496
299,59.716993,7.578998,-0.153278,0.063841,-1.610060,1.611197,-5.342144,12.155397,15.528496
300,59.916715,7.536882,-0.134276,0.145655,-1.744210,1.916441,-5.018836,12.891856,15.528496
301,60.116438,7.491086,-0.095566,0.268648,-1.871352,2.243029,-4.347386,12.678708,15.528496
302,60.316160,7.438408,-0.029305,0.385451,-1.989969,2.588963,-3.678079,12.370662,15.528496
303,60.515882,7.378236,0.058864,0.429672,-2.098240,2.953118,-3.333251,13.145781,15.528496
304,60.715605,7.316325,0.144412,0.389825,-2.194389,3.332314,-3.118837,14.610887,15.528496
305,60.915327,7.256583,0.211367,0.308760,-2.277717,3.722682,-2.794360,15.821603,15.528496
306,61.115050,7.198399,0.258905,0.219790,-2.348014,4.120700,-2.354654,16.640757,15.528496
307,61.314772,7.140904,0.289117,0.129206,-2.404980,4.523289,-1.836334,17.166890,15.528496
308,61.514494,7.083721,0.302926,0.034750,-2.448254,4.927830,-1.217460,16.966206,15.528496
309,61.714217,7.025082,0.301123,-0.052844,-2.477242,5.331802,-0.518896,15.531408,15.528496
310,61.913939,6.961046,0.286318,-0.100366,-2.490619,5.732199,0.152589,13.727589,15.528496
311,62.113662,6.889652,0.267069,-0.082596,-2.486241,6.126049,0.793822,12.518453,15.528496
312,62.313384,6.813939,0.256159,-0.017311,-2.461948,6.509143,1.455640,11.772743,15.528496
313,62.513106,6.737822,0.260623,0.058726,-2.416524,6.876515,2.146647,11.151142,15.528496
314,62.712829,6.663665,0.279681,0.120870,-2.349726,7.223511,2.861957,10.516775,15.528496
315,62.912551,6.593000,0.308473,0.159773,-2.262019,7.545805,3.592330,9.804056,15.528496
316,63.112273,6.526859,0.341662,0.176385,-2.154422,7.839456,4.323401,8.968721,15.528496
317,63.311996,6.465887,0.375017,0.175182,-2.028377,8.100930,5.027870,7.963934,15.528496
318,63.511718,6.410326,0.405789,0.161410,-1.885632,8.327032,5.683855,6.776723,15.528496
319,63.711441,6.360262,0.432367,0.138816,-1.728148,8.514798,6.270909,5.405728,15.528496
320,63.911163,6.315693,0.453768,0.109852,-1.558049,8.661428,6.764444,3.853061,15.528496
321,64.110885,6.276539,0.469446,0.076384,-1.377612,8.764206,7.159741,2.143027,15.528496
322,64.310608,6.242781,0.478992,0.038829,-1.189291,8.820574,7.099737,1.550183,15.528496
323,64.510330,6.214239,0.481980,-0.002623,-1.004558,8.860909,6.794469,1.524837,15.528496
324,64.710053,6.190442,0.478069,-0.045996,-0.828106,8.900509,6.423491,1.339612,15.528496
325,64.909775,6.170921,0.467151,-0.088219,-0.659523,8.935667,6.022039,0.905591,15.528496
326,65.109497,6.155425,0.449353,-0.127227,-0.498328,8.959907,5.583863,0.360408,15.528496
327,65.309220,6.143848,0.424957,-0.161861,-0.345032,8.969802,5.088231,-0.033100,15.528496
328,65.508942,6.136127,0.394399,-0.190898,-0.201181,8.968866,4.553103,-0.114302,15.528496
329,65.708664,6.132197,0.358387,-0.213515,-0.068462,8.965534,4.066910,-0.110193,15.528496
330,65.908387,6.131969,0.317875,-0.231220,0.053211,8.962237,3.569321,0.190269,15.528496
331,66.108109,6.135236,0.273538,-0.249785,0.161714,8.968021,3.057228,-0.008937,15.528496
332,66.307832,6.141623,0.224706,-0.278125,0.255350,8.967748,2.562465,0.095213,15.528496
333,66.507554,6.150793,0.168607,-0.320260,0.334968,8.970706,1.980636,0.048329,15.528496
334,66.707276,6.162626,0.101586,-0.367618,0.398844,8.972264,1.373378,0.084955,15.528496
335,66.906999,6.176985,0.022411,-0.402082,0.445552,8.975154,0.786484,0.122319,15.528496
336,67.106721,6.193223,-0.064290,-0.407891,0.473349,8.979477,0.134328,-0.485903,15.528496
337,67.306444,6.210062,-0.149327,-0.383140,0.478104,8.962278,-0.525789,-1.013176,15.528496
338,67.506166,6.226252,-0.225371,-0.339102,0.459955,8.927306,-1.196029,-1.450292,15.528496
339,67.705888,6.241031,-0.290100,-0.289068,0.419768,8.878575,-1.851155,-1.781282,15.528496
340,67.905611,6.253884,-0.344033,-0.240385,0.358635,8.819750,-2.474710,-2.006802,15.528496
341,68.105333,6.264283,-0.388127,-0.194529,0.277758,8.754165,-3.061590,-2.135486,15.528496
342,68.305055,6.271679,-0.422995,-0.150542,0.178507,8.684936,-3.600582,-2.169091,15.528496
343,68.504778,6.275562,-0.449026,-0.107891,0.062464,8.615029,-4.072171,-2.104734,15.528496
344,68.704500,6.275463,-0.466637,-0.067114,-0.068599,8.547288,-4.460509,-1.943522,15.528496
345,68.904223,6.270918,-0.476327,-0.029088,-0.212737,8.484485,-4.758647,-1.691501,15.528496
346,69.103945,6.261460,-0.478661,0.005586,-0.367793,8.429369,-4.974288,-1.374837,15.528496
347,69.303667,6.246676,-0.474198,0.037440,-0.531362,8.384160,-5.115003,-1.063110,15.528496
348,69.503390,6.226258,-0.463319,0.067670,-0.700873,8.348929,-5.169185,-0.771770,15.528496
349,69.703112,6.199932,-0.446259,0.096394,-0.873724,8.323122,-5.125037,-0.502639,15.528496
350,69.902835,6.167399,-0.423322,0.122450,-1.047312,8.306097,-4.992840,-0.261179,15.528496
351,70.102557,6.128431,-0.395073,0.144897,-1.219009,8.297115,-4.791874,-0.051911,15.528496
352,70.302279,6.082992,-0.362258,0.163938,-1.386165,8.295304,-4.534010,0.122640,15.528496
353,70.502002,6.031264,-0.325578,0.180797,-1.546132,8.299631,-4.219118,0.260299,15.528496
354,70.701724,5.973557,-0.285468,0.196838,-1.696311,8.308897,-3.840113,0.357808,15.528496
355,70.901446,5.910178,-0.242112,0.212308,-1.834187,8.321743,-3.396836,0.411435,15.528496
356,71.101169,5.841454,-0.195735,0.226280,-1.957327,8.336659,-2.898482,0.418174,15.528496
357,71.300891,5.767877,-0.146830,0.237818,-2.063408,8.351963,-2.354897,0.375306,15.528496
358,71.500614,5.690175,-0.096063,0.247200,-2.150259,8.365805,-1.769886,0.279197,15.528496
359,71.700336,5.609186,-0.043962,0.254941,-2.215918,8.376163,-1.147381,0.126126,15.528496
360,71.900058,5.525822,0.008964,0.260603,-2.258671,8.380862,-0.494029,-0.085783,15.528496
361,72.099781,5.441124,0.062073,0.263588,-2.277121,8.377659,0.005653,0.002880,15.528496
362,72.299503,5.356139,0.114587,0.263044,-2.276910,8.377766,0.368215,0.345775,15.528496
363,72.499226,5.271728,0.165617,0.258856,-2.263218,8.390623,0.767524,0.578841,15.528496
364,72.698948,5.188542,0.214546,0.252276,-2.234829,8.412033,1.246472,0.601522,15.528496
365,72.898670,5.107364,0.260900,0.242753,-2.189084,8.434109,1.736121,0.561067,15.528496
366,73.098393,5.029407,0.303611,0.226417,-2.126359,8.454380,2.084477,0.788016,15.528496
367,73.298115,4.955733,0.341045,0.200389,-2.052866,8.482163,2.336699,1.144439,15.528496
368,73.497837,4.886435,0.372076,0.167045,-1.972410,8.521568,2.630634,1.226506,15.528496
369,73.697560,4.820834,0.396689,0.132350,-1.882885,8.563308,2.877880,1.160843,15.528496
370,73.897282,4.758166,0.415742,0.102177,-1.784532,8.602980,2.995958,1.144427,15.528496
371,74.097005,4.697990,0.430559,0.080053,-1.680473,8.642730,3.005788,1.211321,15.528496
372,74.296727,4.640527,0.442421,0.064756,-1.574339,8.685501,2.993818,1.176629,15.528496
373,74.496449,4.586312,0.452039,0.052527,-1.467625,8.727442,2.937679,1.016731,15.528496
374,74.696172,4.535499,0.459762,0.042190,-1.362124,8.763956,3.079321,-0.078824,15.528496
375,74.895894,4.488342,0.465849,0.032368,-1.250983,8.761111,3.186331,-1.483444,15.528496
376,75.095617,4.445160,0.470220,0.021622,-1.135683,8.707431,3.149484,-2.932126,15.528496
377,75.295339,4.405800,0.472898,0.012027,-1.020707,8.600391,2.974805,-4.314297,15.528496
378,75.495061,4.370073,0.474245,0.004913,-0.910648,8.440775,2.690047,-5.610815,15.528496
379,75.694784,4.337836,0.474591,-0.000422,-0.809841,8.230516,2.317880,-6.840250,15.528496
380,75.894506,4.308873,0.474092,-0.006019,-0.722203,7.971887,1.877010,-8.031082,15.528496
381,76.094228,4.282853,0.472441,-0.015096,-0.651075,7.667556,1.369082,-9.151235,15.528496
382,76.293951,4.259142,0.468948,-0.028735,-0.599144,7.320436,0.803860,-10.151857,15.528496
383,76.493673,4.236884,0.462936,-0.046049,-0.568497,6.933405,0.203469,-11.036803,15.528496
384,76.693396,4.215185,0.453825,-0.066811,-0.560677,6.509217,-0.411771,-11.814228,15.528496
385,76.893118,4.193107,0.440973,-0.091491,-0.576664,6.050551,-1.021776,-12.462220,15.528496
386,77.092840,4.169617,0.423637,-0.120159,-0.616883,5.560010,-1.604883,-12.966350,15.528496
387,77.292563,4.143591,0.401007,-0.152843,-0.681235,5.040089,-2.140507,-13.325555,15.528496
388,77.492285,4.113830,0.372155,-0.190066,-0.769083,4.493199,-2.604207,-13.511489,15.528496
389,77.692008,4.078970,0.335908,-0.232010,-0.879235,3.921691,-2.956286,-13.429441,15.528496
390,77.891730,4.037200,0.290823,-0.275291,-1.009961,3.327846,-3.166013,-13.049877,15.528496
391,78.091452,3.986174,0.235993,-0.311831,-1.158930,2.713820,-3.255675,-12.552383,15.528496
392,78.291175,3.923696,0.172492,-0.334238,-1.322852,2.081811,-3.266713,-12.143621,15.528496
393,78.490897,3.848558,0.103657,-0.340642,-1.496946,1.434637,-3.210370,-11.888285,15.528496
394,78.690619,3.760688,0.033582,-0.335745,-1.674823,0.775943,-3.056977,-11.700994,15.528496
395,78.890342,3.660419,-0.035274,-0.328928,-1.848803,0.110010,-2.763176,-11.437656,15.528496
396,79.090064,3.547663,-0.103121,-0.328492,-2.010274,-0.558370,-2.313342,-11.031199,15.528496
397,79.289787,3.422175,-0.171687,-0.337317,-2.149837,-1.223876,-1.729488,-10.549791,15.528496
398,79.489509,3.285029,-0.242108,-0.351006,-2.257472,-1.880445,-1.039264,-10.155931,15.528496
399,79.689231,3.140529,-0.312810,-0.359778,-2.323043,-2.521221,-0.245184,-9.934911,15.528496
400,79.888954,2.995679,-0.379857,-0.356437,-2.338281,-3.138669,0.677595,-9.809290,15.528496
401,80.088676,2.856979,-0.439851,-0.341121,-2.297736,-3.725619,1.752420,-9.845882,15.528496
402,80.288399,2.731371,-0.490076,-0.309843,-2.199854,-4.275567,3.057097,-10.216041,15.528496
403,80.488121,2.625605,-0.527546,-0.253606,-2.047605,-4.784345,4.493145,-10.401705,15.528496
404,80.687843,2.538307,-0.552584,-0.180486,-1.846130,-5.250763,5.728389,-9.818071,15.528496
405,80.887566,2.464408,-0.567939,-0.107273,-1.600487,-5.671777,6.716526,-8.722638,15.528496
406,81.087288,2.402386,-0.575546,-0.041112,-1.314692,-6.042934,7.450278,-7.308758,15.528496
407,81.287010,2.352565,-0.576800,0.014656,-0.993000,-6.358516,7.918258,-5.699819,15.528496
408,81.486733,2.316233,-0.572915,0.057983,-0.640845,-6.612009,8.183932,-4.048235,15.528496
409,81.686455,2.295447,-0.565005,0.090203,-0.265443,-6.797704,8.169113,-2.355622,15.528496
410,81.886178,2.292074,-0.553927,0.110385,0.123857,-6.909961,7.816418,-0.675824,15.528496
411,82.085900,2.308097,-0.540812,0.115105,0.515584,-6.943831,7.312835,0.849762,15.528496
412,82.285622,2.344910,-0.527233,0.108367,0.896803,-6.899533,6.698245,2.227846,15.528496
413,82.485345,2.402370,-0.514275,0.095821,1.254595,-6.780530,5.938074,3.467672,15.528496
414,82.685067,2.479351,-0.502628,0.079789,1.577421,-6.592009,5.084788,4.597664,15.528496
415,82.884790,2.573339,-0.492743,0.063802,1.855819,-6.340281,4.200836,5.682703,15.528496
416,83.084512,2.679946,-0.484465,0.054628,2.083205,-6.032684,3.313819,6.794059,15.528496
417,83.284234,2.793433,-0.476432,0.060985,2.256523,-5.677345,2.393616,7.923949,15.528496
418,83.483957,2.908962,-0.466112,0.087888,2.375912,-5.282110,1.404999,8.939177,15.528496
419,83.683679,3.024443,-0.450604,0.133278,2.443248,-4.853692,0.360862,9.571551,15.528496
420,83.883401,3.141370,-0.427200,0.185833,2.460458,-4.397232,-0.643983,9.673228,15.528496
421,84.083124,3.262890,-0.394191,0.228032,2.428444,-3.916352,-1.529631,9.502470,15.528496
422,84.282846,3.389250,-0.352409,0.246239,2.347503,-3.413529,-2.314694,9.410175,15.528496
423,84.482569,3.515976,-0.306160,0.236801,2.219033,-2.891243,-3.052435,9.555383,15.528496
424,84.682291,3.636220,-0.261640,0.205926,2.046958,-2.352578,-3.767170,9.920759,15.528496
425,84.882013,3.744221,-0.223640,0.166316,1.837476,-1.800911,-4.433409,10.390630,15.528496
426,85.081736,3.837049,-0.193493,0.130436,1.597882,-1.239373,-5.000359,10.840734,15.528496
427,85.281458,3.913994,-0.169804,0.105079,1.335562,-0.670666,-5.425867,11.194403,15.528496
428,85.481181,3.975299,-0.150201,0.090807,1.057571,-0.097126,-5.692095,11.430154,15.528496
429,85.680903,4.021386,-0.132616,0.084988,0.770582,0.479168,-5.802438,11.562862,15.528496
430,85.880625,4.052619,-0.115549,0.085541,0.480974,1.056288,-5.764772,11.609390,15.528496
431,86.080348,4.069389,-0.097785,0.091909,0.194907,1.632383,-5.585082,11.575875,15.528496
432,86.280070,4.072193,-0.078116,0.104675,-0.081632,2.205549,-5.267123,11.459126,15.528496
433,86.479792,4.061670,-0.055147,0.124881,-0.342810,2.773768,-4.814224,11.248426,15.528496
434,86.679515,4.038583,-0.027317,0.152658,-0.582937,3.334824,-4.235564,10.938226,15.528496
435,86.879237,4.003816,0.006913,0.187915,-0.796449,3.886213,-3.544413,10.524790,15.528496
436,87.078960,3.958395,0.049141,0.230531,-0.977911,4.425046,-2.764478,10.026586,15.528496
437,87.278682,3.903635,0.100562,0.276370,-1.122084,4.947952,-1.935769,9.531554,15.528496
438,87.478404,3.841711,0.160378,0.315392,-1.224261,5.451065,-1.087086,9.169690,15.528496
439,87.678127,3.776245,0.224427,0.335868,-1.281074,5.930282,-0.207186,9.017857,15.528496
440,87.877849,3.711828,0.286151,0.330213,-1.291450,6.381904,0.741455,9.026583,15.528496
441,88.077572,3.652340,0.339653,0.298264,-1.256832,6.803343,1.767523,9.005167,15.528496
442,88.277294,3.599609,0.382142,0.247305,-1.180347,7.193017,2.812826,8.732940,15.528496
443,88.477016,3.553769,0.413737,0.188011,-1.065523,7.549510,3.790924,8.126098,15.528496
444,88.676739,3.514589,0.435787,0.129256,-0.915577,7.870930,4.646170,7.239293,15.528496
445,88.876461,3.482265,0.449771,0.076238,-0.733430,8.154737,5.363392,6.168356,15.528496
446,89.076183,3.457528,0.457002,0.030961,-0.522082,8.397805,5.989100,5.028560,15.528496
447,89.275906,3.441559,0.458444,-0.009664,-0.285111,8.596770,6.565251,3.861911,15.528496
448,89.475628,3.435424,0.454337,-0.052004,-0.027016,8.748591,6.930516,2.573386,15.528496
449,89.675351,3.439772,0.444377,-0.093536,0.246991,8.850333,6.882665,1.170958,15.528496
450,89.875073,3.455837,0.428888,-0.120478,0.531173,8.898681,0.000000,0.000000,15.528496
