%time,field.data
5982806000000,TRAILING
5982806000000,TRAILING
5982840000000,TRAILING
5982840000000,TRAILING
5982875000000,TRAILING
5982892000000,TRAILING
5982892000000,TRAILING
5982892000000,TRAILING
5982926000000,TRAILING
5982926000000,TRAILING
5982926000000,TRAILING
5982943000000,TRAILING
5982960000000,TRAILING
5982994000000,TRAILING
5982994000000,TRAILING
5982994000000,TRAILING
5983028000000,TRAILING
5983045000000,TRAILING
5983045000000,TRAILING
5983045000000,TRAILING
5983062000000,TRAILING
5983062000000,TRAILING
5983096000000,TRAILING
5983130000000,TRAILING
5983130000000,TRAILING
5983130000000,TRAILING
5983147000000,TRAILING
5983147000000,TRAILING
5983164000000,TRAILING
5983164000000,TRAILING
5983198000000,TRAILING
5983198000000,TRAILING
5983215000000,TRAILING
5983215000000,TRAILING
5983232000000,TRAILING
5983249000000,TRAILING
5983266000000,TRAILING
5983266000000,TRAILING
5983266000000,TRAILING
5983300000000,TRAILING
5983300000000,TRAILING
5983334000000,TRAILING
5983334000000,TRAILING
5983368000000,TRAILING
5983368000000,TRAILING
5983368000000,TRAILING
5983385000000,TRAILING
5983419000000,TRAILING
5983436000000,TRAILING
5983436000000,TRAILING
5983436000000,TRAILING
5983453000000,TRAILING
5983453000000,TRAILING
5983470000000,TRAILING
5983487000000,TRAILING
5983487000000,TRAILING
5983521000000,TRAILING
5983538000000,TRAILING
5983538000000,TRAILING
5983538000000,TRAILING
5983569000000,TRAILING
5983569000000,TRAILING
5983586000000,TRAILING
5983603000000,TRAILING
5983620000000,TRAILING
5983620000000,TRAILING
5983637000000,OVERTAKE
5983656000000,TRAILING
5983656000000,TRAILING
5983673000000,TRAILING
5983690000000,TRAILING
5983724000000,TRAILING
5983724000000,TRAILING
5983724000000,TRAILING
5983724000000,TRAILING
5983724000000,TRAILING
5983741000000,TRAILING
5983758000000,TRAILING
5983792000000,TRAILING
5983792000000,TRAILING
5983809000000,TRAILING
5983826000000,TRAILING
5983843000000,TRAILING
5983843000000,TRAILING
5983860000000,TRAILING
5983877000000,TRAILING
5983911000000,TRAILING
5983911000000,TRAILING
5983911000000,TRAILING
5983911000000,TRAILING
5983945000000,TRAILING
5983945000000,TRAILING
5983962000000,TRAILING
5983996000000,TRAILING
5983996000000,TRAILING
5983996000000,TRAILING
5984030000000,TRAILING
5984030000000,TRAILING
5984030000000,TRAILING
5984047000000,TRAILING
5984064000000,TRAILING
5984098000000,TRAILING
5984098000000,TRAILING
